      0.00  -1280.514821  -1280.374081  -1280.363494  -1280.358234  -1280.374081  -1280.238403
      0.50  -1280.516319  -1280.375846  -1280.365117  -1280.359727  -1280.375846  -1280.238436
      1.00  -1280.524555  -1280.384466  -1280.373610  -1280.367961  -1280.384466  -1280.238472
      1.50  -1280.538783  -1280.399190  -1280.388221  -1280.382201  -1280.399190  -1280.238525
      2.00  -1280.557974  -1280.418981  -1280.407900  -1280.401432  -1280.418981  -1280.238655
      2.50  -1280.579993  -1280.441683  -1280.430471  -1280.423525  -1280.441683  -1280.238918
      3.00  -1280.600919  -1280.463341  -1280.451962  -1280.444558  -1280.463341  -1280.239307
      3.50  -1280.615292  -1280.478451  -1280.466858  -1280.459058  -1280.478451  -1280.239743
      4.00  -1280.617507  -1280.481362  -1280.469500  -1280.461404  -1280.481362  -1280.240064
      4.50  -1280.604510  -1280.468967  -1280.456781  -1280.448515  -1280.468967  -1280.239996
      5.00  -1280.579788  -1280.444714  -1280.432149  -1280.423852  -1280.444714  -1280.239303
      5.50  -1280.555903  -1280.421133  -1280.408135  -1280.399951  -1280.421133  -1280.238300
      6.00  -1280.548835  -1280.414183  -1280.400699  -1280.392766  -1280.414183  -1280.237893
      6.50  -1280.564971  -1280.430247  -1280.416222  -1280.408664  -1280.430247  -1280.238479
      7.00  -1280.595523  -1280.460549  -1280.445917  -1280.438850  -1280.460549  -1280.239433
      7.50  -1280.625106  -1280.489725  -1280.474421  -1280.467938  -1280.489725  -1280.240023
      8.00  -1280.642676  -1280.506752  -1280.490733  -1280.484898  -1280.506752  -1280.240079
      8.50  -1280.645053  -1280.508469  -1280.491739  -1280.486571  -1280.508469  -1280.239779
      9.00  -1280.634931  -1280.497586  -1280.480210  -1280.475676  -1280.497586  -1280.239340
      9.50  -1280.617710  -1280.479515  -1280.461631  -1280.457637  -1280.479515  -1280.238915
     10.00  -1280.599029  -1280.459909  -1280.441725  -1280.438142  -1280.459909  -1280.238585
     10.50  -1280.583327  -1280.443226  -1280.424995  -1280.421698  -1280.443226  -1280.238382
     11.00  -1280.573266  -1280.432150  -1280.414127  -1280.410982  -1280.432150  -1280.238291
     11.50  -1280.569895  -1280.427758  -1280.410147  -1280.406958  -1280.427758  -1280.238267
     12.00  -1280.573255  -1280.430124  -1280.413064  -1280.409611  -1280.430124  -1280.238282
     12.50  -1280.582782  -1280.438714  -1280.422277  -1280.418471  -1280.438714  -1280.238348
     13.00  -1280.597222  -1280.452307  -1280.436515  -1280.432555  -1280.452307  -1280.238471
     13.50  -1280.614572  -1280.468931  -1280.453764  -1280.449833  -1280.468931  -1280.238620
     14.00  -1280.632595  -1280.486372  -1280.471783  -1280.467941  -1280.486372  -1280.238737
     14.50  -1280.649662  -1280.503012  -1280.488935  -1280.485211  -1280.503012  -1280.238806
     15.00  -1280.664921  -1280.517996  -1280.504352  -1280.500768  -1280.517996  -1280.238924
     15.50  -1280.676941  -1280.529880  -1280.516571  -1280.513154  -1280.529880  -1280.239243
     16.00  -1280.681669  -1280.534608  -1280.521535  -1280.518300  -1280.534608  -1280.239771
     16.50  -1280.672739  -1280.525819  -1280.512866  -1280.509815  -1280.525819  -1280.240172
     17.00  -1280.646510  -1280.499882  -1280.486923  -1280.484039  -1280.499882  -1280.239906
     17.50  -1280.609447  -1280.463276  -1280.450178  -1280.447418  -1280.463276  -1280.238823
     18.00  -1280.579128  -1280.433577  -1280.420210  -1280.417508  -1280.433577  -1280.237724
     18.50  -1280.572173  -1280.427404  -1280.413642  -1280.410913  -1280.427404  -1280.237675
     19.00  -1280.589189  -1280.445365  -1280.431082  -1280.428248  -1280.445365  -1280.238696
     19.50  -1280.614514  -1280.471814  -1280.456875  -1280.453883  -1280.471814  -1280.239716
     20.00  -1280.631193  -1280.489811  -1280.474081  -1280.470939  -1280.489811  -1280.239964
     20.50  -1280.632745  -1280.492885  -1280.476237  -1280.473038  -1280.492885  -1280.239605
     21.00  -1280.622095  -1280.483973  -1280.466297  -1280.463098  -1280.483973  -1280.239098
     21.50  -1280.605427  -1280.469244  -1280.450465  -1280.447267  -1280.469244  -1280.238685
     22.00  -1280.588214  -1280.454160  -1280.434235  -1280.431065  -1280.454160  -1280.238424
     22.50  -1280.574103  -1280.442342  -1280.421260  -1280.418182  -1280.442342  -1280.238295
     23.00  -1280.564989  -1280.435655  -1280.413424  -1280.410462  -1280.435655  -1280.238278
     23.50  -1280.561188  -1280.434377  -1280.411015  -1280.408126  -1280.434377  -1280.238354
     24.00  -1280.561724  -1280.437486  -1280.413014  -1280.410123  -1280.437486  -1280.238467
     24.50  -1280.565111  -1280.443457  -1280.417882  -1280.414926  -1280.443457  -1280.238546
     25.00  -1280.570514  -1280.451394  -1280.424725  -1280.421650  -1280.451394  -1280.238532
     25.50  -1280.578482  -1280.461789  -1280.434031  -1280.430793  -1280.461789  -1280.238458
     26.00  -1280.590350  -1280.475922  -1280.447085  -1280.443641  -1280.475922  -1280.238453
     26.50  -1280.606332  -1280.493967  -1280.464065  -1280.460378  -1280.493967  -1280.238632
     27.00  -1280.623930  -1280.513393  -1280.482452  -1280.478502  -1280.513393  -1280.238971
     27.50  -1280.638358  -1280.529386  -1280.497447  -1280.493260  -1280.529386  -1280.239337
     28.00  -1280.644536  -1280.536830  -1280.503963  -1280.499665  -1280.536830  -1280.239630
     28.50  -1280.638790  -1280.532007  -1280.498314  -1280.494175  -1280.532007  -1280.239797
     29.00  -1280.619883  -1280.513647  -1280.479259  -1280.475587  -1280.513647  -1280.239711
     29.50  -1280.590801  -1280.484723  -1280.449806  -1280.446842  -1280.484723  -1280.239240
     30.00  -1280.559930  -1280.453637  -1280.418380  -1280.416309  -1280.453637  -1280.238640
     30.50  -1280.537055  -1280.430209  -1280.394824  -1280.393791  -1280.430209  -1280.238317
     31.00  -1280.527617  -1280.419922  -1280.384856  -1280.384515  -1280.419922  -1280.238286
     31.50  -1280.531576  -1280.422788  -1280.389274  -1280.387674  -1280.422788  -1280.238622
     32.00  -1280.542854  -1280.432770  -1280.401175  -1280.398047  -1280.432770  -1280.239173
     32.50  -1280.552221  -1280.440679  -1280.411250  -1280.406455  -1280.440679  -1280.239386
     33.00  -1280.554903  -1280.441769  -1280.414631  -1280.408126  -1280.441769  -1280.239170
     33.50  -1280.552455  -1280.437612  -1280.412732  -1280.404589  -1280.437612  -1280.238849
     34.00  -1280.548647  -1280.431985  -1280.409173  -1280.399608  -1280.431985  -1280.238653
     34.50  -1280.546009  -1280.427412  -1280.406349  -1280.395693  -1280.427412  -1280.238603
     35.00  -1280.545224  -1280.424573  -1280.404853  -1280.393517  -1280.424573  -1280.238611
     35.50  -1280.546303  -1280.423474  -1280.404657  -1280.393085  -1280.423474  -1280.238573
     36.00  -1280.549974  -1280.424849  -1280.406500  -1280.395136  -1280.424849  -1280.238455
     36.50  -1280.558137  -1280.430604  -1280.412346  -1280.401632  -1280.430604  -1280.238323
     37.00  -1280.572720  -1280.442702  -1280.424224  -1280.414596  -1280.442702  -1280.238323
     37.50  -1280.593664  -1280.461133  -1280.442216  -1280.434098  -1280.461133  -1280.238514
     38.00  -1280.618154  -1280.483147  -1280.463681  -1280.457347  -1280.483147  -1280.238783
     38.50  -1280.642236  -1280.504860  -1280.484897  -1280.480356  -1280.504860  -1280.238966
     39.00  -1280.663106  -1280.523528  -1280.503415  -1280.500147  -1280.523528  -1280.239043
     39.50  -1280.679422  -1280.537867  -1280.518321  -1280.515126  -1280.537867  -1280.239158
     40.00  -1280.689415  -1280.546168  -1280.527696  -1280.523852  -1280.546168  -1280.239408
     40.50  -1280.689790  -1280.545197  -1280.527813  -1280.523411  -1280.545197  -1280.239648
     41.00  -1280.677887  -1280.532338  -1280.515815  -1280.511100  -1280.532338  -1280.239611
     41.50  -1280.655265  -1280.509163  -1280.493194  -1280.488409  -1280.509163  -1280.239226
     42.00  -1280.628542  -1280.482274  -1280.466561  -1280.461928  -1280.482274  -1280.238692
     42.50  -1280.606503  -1280.460414  -1280.444720  -1280.440402  -1280.460414  -1280.238245
     43.00  -1280.596206  -1280.450597  -1280.434776  -1280.430831  -1280.450597  -1280.238133
     43.50  -1280.599097  -1280.454232  -1280.438244  -1280.434592  -1280.454232  -1280.238508
     44.00  -1280.609254  -1280.465365  -1280.449257  -1280.445693  -1280.465365  -1280.239066
     44.50  -1280.617682  -1280.474983  -1280.458847  -1280.455119  -1280.474983  -1280.239388
     45.00  -1280.618432  -1280.477114  -1280.461014  -1280.456931  -1280.477114  -1280.239393
     45.50  -1280.610291  -1280.470517  -1280.454468  -1280.449928  -1280.470517  -1280.239226
     46.00  -1280.595052  -1280.456957  -1280.440927  -1280.435889  -1280.456957  -1280.239002
     46.50  -1280.575839  -1280.439523  -1280.423453  -1280.417904  -1280.439523  -1280.238750
     47.00  -1280.556518  -1280.422041  -1280.405848  -1280.399810  -1280.422041  -1280.238481
     47.50  -1280.541336  -1280.408715  -1280.392283  -1280.385834  -1280.408715  -1280.238266
     48.00  -1280.533732  -1280.402946  -1280.386106  -1280.379405  -1280.402946  -1280.238224
     48.50  -1280.534570  -1280.405571  -1280.388092  -1280.381381  -1280.405571  -1280.238387
     49.00  -1280.541747  -1280.414467  -1280.396072  -1280.389662  -1280.414467  -1280.238602
     49.50  -1280.552284  -1280.426643  -1280.407058  -1280.401315  -1280.426643  -1280.238698
     50.00  -1280.564649  -1280.440545  -1280.419570  -1280.414879  -1280.440545  -1280.238707
     50.50  -1280.578426  -1280.455730  -1280.433327  -1280.429905  -1280.455730  -1280.238792
     51.00  -1280.592200  -1280.470759  -1280.447171  -1280.444841  -1280.470759  -1280.239001
     51.50  -1280.602894  -1280.482545  -1280.458297  -1280.456533  -1280.482545  -1280.239229
     52.00  -1280.607300  -1280.487879  -1280.463437  -1280.461817  -1280.487879  -1280.239349
     52.50  -1280.604039  -1280.485393  -1280.460971  -1280.459354  -1280.485393  -1280.239295
     53.00  -1280.594509  -1280.476493  -1280.452167  -1280.450539  -1280.476493  -1280.239108
     53.50  -1280.582233  -1280.464713  -1280.440501  -1280.438886  -1280.464713  -1280.238864
     54.00  -1280.571632  -1280.454482  -1280.430381  -1280.428807  -1280.454482  -1280.238564
     54.50  -1280.567511  -1280.450617  -1280.426616  -1280.425093  -1280.450617  -1280.238321
     55.00  -1280.573015  -1280.456277  -1280.432377  -1280.430872  -1280.456277  -1280.238439
     55.50  -1280.585763  -1280.469100  -1280.445328  -1280.443737  -1280.469100  -1280.238899
     56.00  -1280.598426  -1280.481785  -1280.458186  -1280.456339  -1280.481785  -1280.239290
     56.50  -1280.604432  -1280.487793  -1280.464408  -1280.462119  -1280.487793  -1280.239363
     57.00  -1280.601837  -1280.485211  -1280.462057  -1280.459161  -1280.485211  -1280.239177
     57.50  -1280.592839  -1280.476260  -1280.453323  -1280.449697  -1280.476260  -1280.238889
     58.00  -1280.581517  -1280.465031  -1280.442272  -1280.437832  -1280.465031  -1280.238631
     58.50  -1280.571764  -1280.455409  -1280.432772  -1280.427491  -1280.455409  -1280.238492
     59.00  -1280.565877  -1280.449663  -1280.427087  -1280.421008  -1280.449663  -1280.238505
     59.50  -1280.564031  -1280.447921  -1280.425344  -1280.418589  -1280.447921  -1280.238618
     60.00  -1280.565005  -1280.448912  -1280.426278  -1280.419024  -1280.448912  -1280.238706
     60.50  -1280.567887  -1280.451689  -1280.428950  -1280.421372  -1280.451689  -1280.238688
     61.00  -1280.573081  -1280.456644  -1280.433762  -1280.426000  -1280.456644  -1280.238638
     61.50  -1280.581273  -1280.464488  -1280.441436  -1280.433592  -1280.464488  -1280.238681
     62.00  -1280.591766  -1280.474579  -1280.451349  -1280.443469  -1280.474579  -1280.238826
     62.50  -1280.602339  -1280.484765  -1280.461372  -1280.453422  -1280.484765  -1280.238997
     63.00  -1280.610353  -1280.492475  -1280.468954  -1280.460814  -1280.492475  -1280.239133
     63.50  -1280.613780  -1280.495733  -1280.472132  -1280.463627  -1280.495733  -1280.239189
     64.00  -1280.611935  -1280.493890  -1280.470258  -1280.461214  -1280.493890  -1280.239131
     64.50  -1280.605858  -1280.488006  -1280.464373  -1280.454711  -1280.488006  -1280.239001
     65.00  -1280.597642  -1280.480179  -1280.456552  -1280.446375  -1280.480179  -1280.238897
     65.50  -1280.589125  -1280.472236  -1280.448594  -1280.438117  -1280.472236  -1280.238839
     66.00  -1280.581432  -1280.465275  -1280.441586  -1280.430964  -1280.465275  -1280.238827
     66.50  -1280.574736  -1280.459436  -1280.435664  -1280.425000  -1280.459436  -1280.238902
     67.00  -1280.567745  -1280.453379  -1280.429499  -1280.418884  -1280.453379  -1280.239001
     67.50  -1280.558684  -1280.445287  -1280.421287  -1280.410808  -1280.445287  -1280.239009
     68.00  -1280.547027  -1280.434588  -1280.410473  -1280.400212  -1280.434588  -1280.238907
     68.50  -1280.533932  -1280.422401  -1280.398185  -1280.388212  -1280.422401  -1280.238747
     69.00  -1280.521539  -1280.410830  -1280.386534  -1280.376904  -1280.410830  -1280.238609
     69.50  -1280.511767  -1280.401761  -1280.377409  -1280.368164  -1280.401761  -1280.238574
     70.00  -1280.505156  -1280.395708  -1280.371323  -1280.362501  -1280.395708  -1280.238656
     70.50  -1280.500690  -1280.391645  -1280.367251  -1280.358889  -1280.391645  -1280.238766
     71.00  -1280.497105  -1280.388312  -1280.363927  -1280.356056  -1280.388312  -1280.238758
     71.50  -1280.494805  -1280.386135  -1280.361775  -1280.354402  -1280.386135  -1280.238602
     72.00  -1280.496247  -1280.387588  -1280.363291  -1280.356355  -1280.387588  -1280.238443
     72.50  -1280.503812  -1280.395071  -1280.370897  -1280.364258  -1280.395071  -1280.238453
     73.00  -1280.517396  -1280.408496  -1280.384531  -1280.377972  -1280.408496  -1280.238621
     73.50  -1280.534467  -1280.425351  -1280.401692  -1280.394965  -1280.425351  -1280.238818
     74.00  -1280.551894  -1280.442520  -1280.419253  -1280.412153  -1280.442520  -1280.238956
     74.50  -1280.567316  -1280.457659  -1280.434854  -1280.427274  -1280.457659  -1280.239023
     75.00  -1280.579588  -1280.469630  -1280.447340  -1280.439298  -1280.469630  -1280.239012
     75.50  -1280.588874  -1280.478599  -1280.456868  -1280.448495  -1280.478599  -1280.238943
     76.00  -1280.596268  -1280.485663  -1280.464532  -1280.456043  -1280.485663  -1280.238889
     76.50  -1280.602747  -1280.491810  -1280.471314  -1280.462917  -1280.491810  -1280.238893
     77.00  -1280.608516  -1280.497266  -1280.477432  -1280.469273  -1280.497266  -1280.238912
     77.50  -1280.613396  -1280.501891  -1280.482728  -1280.474879  -1280.501891  -1280.238935
     78.00  -1280.616948  -1280.505307  -1280.486806  -1280.479272  -1280.505307  -1280.238998
     78.50  -1280.618304  -1280.506656  -1280.488767  -1280.481537  -1280.506656  -1280.239017
     79.00  -1280.616816  -1280.505364  -1280.488028  -1280.481042  -1280.505364  -1280.238977
