      0.00  -1280.400118  -1280.265190  -1280.250665  -1280.249085  -1280.245253  -1280.238697  -1280.238697  -1280.075772
      0.50  -1280.417252  -1280.280769  -1280.266009  -1280.265573  -1280.261877  -1280.255541  -1280.255541  -1280.076271
      1.00  -1280.438670  -1280.300360  -1280.286934  -1280.283564  -1280.281972  -1280.276723  -1280.276723  -1280.076636
      1.50  -1280.459076  -1280.318766  -1280.306909  -1280.302283  -1280.298536  -1280.296322  -1280.296322  -1280.076626
      2.00  -1280.477110  -1280.334781  -1280.324344  -1280.319173  -1280.315940  -1280.314008  -1280.315940  -1280.076757
      2.50  -1280.495407  -1280.351282  -1280.341792  -1280.336516  -1280.334181  -1280.332221  -1280.334181  -1280.076600
      3.00  -1280.517078  -1280.371595  -1280.362363  -1280.357689  -1280.355499  -1280.353548  -1280.355499  -1280.076636
      3.50  -1280.541571  -1280.395180  -1280.385804  -1280.381879  -1280.379350  -1280.377242  -1280.381879  -1280.077165
      4.00  -1280.561938  -1280.414997  -1280.405657  -1280.401782  -1280.398775  -1280.396428  -1280.401782  -1280.077836
      4.50  -1280.569145  -1280.421863  -1280.412857  -1280.408511  -1280.404778  -1280.402141  -1280.408511  -1280.078172
      5.00  -1280.559813  -1280.412272  -1280.403714  -1280.398808  -1280.394314  -1280.391064  -1280.391064  -1280.078000
      5.50  -1280.539539  -1280.391763  -1280.383646  -1280.378220  -1280.373224  -1280.370064  -1280.370064  -1280.077565
      6.00  -1280.517849  -1280.369875  -1280.362186  -1280.356214  -1280.351087  -1280.348706  -1280.348706  -1280.077463
      6.50  -1280.501621  -1280.353474  -1280.346199  -1280.339685  -1280.334868  -1280.332944  -1280.332944  -1280.076996
      7.00  -1280.504530  -1280.356239  -1280.349386  -1280.342339  -1280.338274  -1280.336413  -1280.336413  -1280.075266
      7.50  -1280.549118  -1280.400708  -1280.394311  -1280.386748  -1280.383773  -1280.381497  -1280.381497  -1280.076683
      8.00  -1280.613846  -1280.465334  -1280.459420  -1280.451382  -1280.449597  -1280.446621  -1280.446621  -1280.079770
      8.50  -1280.651638  -1280.503047  -1280.497601  -1280.489155  -1280.488441  -1280.484755  -1280.488441  -1280.080055
      9.00  -1280.649558  -1280.500964  -1280.495952  -1280.487410  -1280.487050  -1280.483032  -1280.487050  -1280.078960
      9.50  -1280.620026  -1280.471465  -1280.466800  -1280.458621  -1280.457608  -1280.453873  -1280.458621  -1280.077693
     10.00  -1280.580046  -1280.431610  -1280.427202  -1280.419256  -1280.417721  -1280.414363  -1280.419256  -1280.076650
     10.50  -1280.544752  -1280.396578  -1280.392342  -1280.384556  -1280.382541  -1280.379730  -1280.384556  -1280.075961
     11.00  -1280.524046  -1280.376265  -1280.372072  -1280.364440  -1280.362000  -1280.359856  -1280.364440  -1280.075903
     11.50  -1280.518599  -1280.371326  -1280.367050  -1280.359637  -1280.356925  -1280.355184  -1280.359637  -1280.076366
     12.00  -1280.521387  -1280.374719  -1280.370292  -1280.363210  -1280.360536  -1280.358435  -1280.363210  -1280.076877
     12.50  -1280.524328  -1280.378331  -1280.373763  -1280.367164  -1280.364684  -1280.361651  -1280.367164  -1280.077183
     13.00  -1280.522690  -1280.377397  -1280.372801  -1280.366745  -1280.364429  -1280.360337  -1280.366745  -1280.077229
     13.50  -1280.515853  -1280.371260  -1280.366764  -1280.361310  -1280.359042  -1280.353867  -1280.361310  -1280.077064
     14.00  -1280.506782  -1280.362851  -1280.358618  -1280.353700  -1280.351400  -1280.345154  -1280.353700  -1280.076825
     14.50  -1280.499502  -1280.356174  -1280.352363  -1280.347789  -1280.345455  -1280.338176  -1280.347789  -1280.076817
     15.00  -1280.495017  -1280.352221  -1280.348950  -1280.344394  -1280.342099  -1280.333878  -1280.344394  -1280.077015
     15.50  -1280.491273  -1280.348966  -1280.346229  -1280.341353  -1280.339220  -1280.330193  -1280.348966  -1280.077089
     16.00  -1280.487353  -1280.345552  -1280.343188  -1280.337674  -1280.335886  -1280.326200  -1280.343188  -1280.076935
     16.50  -1280.485385  -1280.344180  -1280.341954  -1280.335467  -1280.334213  -1280.324037  -1280.341954  -1280.076812
     17.00  -1280.487368  -1280.346885  -1280.344627  -1280.336886  -1280.336189  -1280.325740  -1280.344627  -1280.076915
     17.50  -1280.492281  -1280.352626  -1280.350245  -1280.341227  -1280.340638  -1280.330314  -1280.350245  -1280.077242
     18.00  -1280.496169  -1280.357441  -1280.354905  -1280.344614  -1280.343750  -1280.333842  -1280.354905  -1280.077542
     18.50  -1280.496213  -1280.358527  -1280.355854  -1280.344132  -1280.343033  -1280.333558  -1280.355854  -1280.077224
     19.00  -1280.498616  -1280.362109  -1280.359331  -1280.346193  -1280.344707  -1280.335781  -1280.359331  -1280.076310
     19.50  -1280.515835  -1280.380669  -1280.377817  -1280.363473  -1280.361200  -1280.353396  -1280.377817  -1280.076453
     20.00  -1280.545174  -1280.411507  -1280.408613  -1280.393287  -1280.389935  -1280.383822  -1280.408613  -1280.077805
     20.50  -1280.567187  -1280.435156  -1280.432241  -1280.416056  -1280.411628  -1280.407035  -1280.432241  -1280.078689
     21.00  -1280.567743  -1280.437439  -1280.434516  -1280.417475  -1280.412247  -1280.408627  -1280.434516  -1280.078789
     21.50  -1280.545483  -1280.416957  -1280.414035  -1280.396069  -1280.390440  -1280.387166  -1280.414035  -1280.078237
     22.00  -1280.511266  -1280.384542  -1280.381640  -1280.362684  -1280.356982  -1280.353546  -1280.381640  -1280.076614
     22.50  -1280.490511  -1280.365599  -1280.362747  -1280.342802  -1280.337164  -1280.333260  -1280.362747  -1280.075119
     23.00  -1280.502943  -1280.379865  -1280.377099  -1280.356233  -1280.350613  -1280.346096  -1280.377099  -1280.076393
     23.50  -1280.531376  -1280.410169  -1280.407521  -1280.385870  -1280.380078  -1280.374947  -1280.407521  -1280.078414
     24.00  -1280.545988  -1280.426713  -1280.424207  -1280.401963  -1280.395695  -1280.390479  -1280.424207  -1280.078810
     24.50  -1280.537482  -1280.420212  -1280.417864  -1280.395267  -1280.388133  -1280.384553  -1280.417864  -1280.078180
     25.00  -1280.513004  -1280.397817  -1280.395628  -1280.372923  -1280.364516  -1280.363280  -1280.395628  -1280.077379
     25.50  -1280.483709  -1280.370681  -1280.368640  -1280.346000  -1280.337556  -1280.336025  -1280.368640  -1280.076861
     26.00  -1280.457422  -1280.346606  -1280.344684  -1280.322190  -1280.315156  -1280.311006  -1280.344684  -1280.076702
     26.50  -1280.436904  -1280.328349  -1280.326502  -1280.304084  -1280.298731  -1280.294184  -1280.326502  -1280.076658
     27.00  -1280.422920  -1280.316668  -1280.314837  -1280.292302  -1280.288858  -1280.284674  -1280.314837  -1280.076582
     27.50  -1280.416259  -1280.312346  -1280.310464  -1280.287558  -1280.286084  -1280.282282  -1280.310464  -1280.076577
     28.00  -1280.416613  -1280.315067  -1280.313072  -1280.290113  -1280.289267  -1280.286302  -1280.313072  -1280.076686
     28.50  -1280.422077  -1280.322920  -1280.320760  -1280.298335  -1280.296049  -1280.294551  -1280.320760  -1280.076809
     29.00  -1280.430504  -1280.333747  -1280.331384  -1280.308750  -1280.305521  -1280.304696  -1280.331384  -1280.076881
     29.50  -1280.440443  -1280.346084  -1280.343488  -1280.319734  -1280.316406  -1280.315218  -1280.343488  -1280.076971
     30.00  -1280.450227  -1280.358242  -1280.355386  -1280.329609  -1280.327132  -1280.324480  -1280.355386  -1280.077205
     30.50  -1280.456372  -1280.366701  -1280.363562  -1280.335097  -1280.334204  -1280.329131  -1280.363562  -1280.077591
     31.00  -1280.453679  -1280.366215  -1280.362771  -1280.332843  -1280.330842  -1280.324292  -1280.362771  -1280.077917
     31.50  -1280.438672  -1280.353248  -1280.349482  -1280.318960  -1280.314314  -1280.306978  -1280.349482  -1280.077701
     32.00  -1280.416631  -1280.333013  -1280.328915  -1280.298081  -1280.290841  -1280.282983  -1280.328915  -1280.076534
     32.50  -1280.405742  -1280.323635  -1280.319202  -1280.288359  -1280.278789  -1280.270795  -1280.319202  -1280.075323
