      0.00  -1280.557684  -1280.426033  -1280.412931  -1280.406214  -1280.400419  -1280.397209  -1280.390121  -1280.390121  -1280.224520
      0.50  -1280.558118  -1280.426156  -1280.413124  -1280.406334  -1280.400729  -1280.397682  -1280.389885  -1280.389885  -1280.224373
      1.00  -1280.562618  -1280.430276  -1280.417170  -1280.410497  -1280.405048  -1280.402135  -1280.393878  -1280.393878  -1280.224132
      1.50  -1280.574276  -1280.441454  -1280.428117  -1280.421768  -1280.416453  -1280.413673  -1280.405576  -1280.405576  -1280.224071
      2.00  -1280.594389  -1280.460933  -1280.447229  -1280.441416  -1280.436221  -1280.433601  -1280.426189  -1280.426189  -1280.224310
      2.50  -1280.619845  -1280.485586  -1280.471423  -1280.466310  -1280.461239  -1280.458837  -1280.452369  -1280.452369  -1280.224907
      3.00  -1280.642479  -1280.507253  -1280.492604  -1280.488271  -1280.483348  -1280.481257  -1280.475825  -1280.475825  -1280.225632
      3.50  -1280.652674  -1280.516326  -1280.501254  -1280.497659  -1280.492939  -1280.491262  -1280.486818  -1280.486818  -1280.226042
      4.00  -1280.645907  -1280.508301  -1280.492990  -1280.489934  -1280.485518  -1280.484297  -1280.480723  -1280.480723  -1280.225786
      4.50  -1280.627405  -1280.488428  -1280.473167  -1280.470331  -1280.466376  -1280.465448  -1280.462712  -1280.462712  -1280.225065
      5.00  -1280.608915  -1280.468484  -1280.453632  -1280.450659  -1280.447291  -1280.446317  -1280.444516  -1280.444516  -1280.224542
      5.50  -1280.599541  -1280.457606  -1280.443526  -1280.440077  -1280.437207  -1280.436130  -1280.435210  -1280.435210  -1280.224468
      6.00  -1280.601862  -1280.458410  -1280.445388  -1280.441154  -1280.438655  -1280.437940  -1280.437021  -1280.437940  -1280.224632
      6.50  -1280.613257  -1280.468283  -1280.456424  -1280.451263  -1280.449120  -1280.449085  -1280.447345  -1280.449085  -1280.225395
      7.00  -1280.627129  -1280.480668  -1280.469914  -1280.463853  -1280.462677  -1280.462037  -1280.459955  -1280.462037  -1280.225710
      7.50  -1280.637690  -1280.489791  -1280.479951  -1280.473254  -1280.472793  -1280.471703  -1280.469106  -1280.469106  -1280.225755
      8.00  -1280.642578  -1280.493307  -1280.484106  -1280.477385  -1280.476898  -1280.475678  -1280.472481  -1280.472481  -1280.225789
      8.50  -1280.639870  -1280.489304  -1280.480469  -1280.474184  -1280.473144  -1280.472060  -1280.468259  -1280.468259  -1280.225833
      9.00  -1280.628002  -1280.476226  -1280.467539  -1280.461895  -1280.460065  -1280.459334  -1280.455005  -1280.455005  -1280.225573
      9.50  -1280.609948  -1280.457022  -1280.448351  -1280.443463  -1280.440649  -1280.440438  -1280.435832  -1280.435832  -1280.225025
     10.00  -1280.592802  -1280.438740  -1280.430055  -1280.425942  -1280.422613  -1280.421820  -1280.417920  -1280.417920  -1280.224642
     10.50  -1280.581726  -1280.426526  -1280.417858  -1280.414484  -1280.410734  -1280.409012  -1280.406344  -1280.406344  -1280.224677
     11.00  -1280.576344  -1280.420044  -1280.411421  -1280.408735  -1280.404502  -1280.401860  -1280.400532  -1280.400532  -1280.224877
     11.50  -1280.574038  -1280.416742  -1280.408158  -1280.406063  -1280.401317  -1280.398305  -1280.397402  -1280.397402  -1280.224949
     12.00  -1280.574498  -1280.416381  -1280.407825  -1280.406132  -1280.400952  -1280.398483  -1280.396536  -1280.396536  -1280.224669
     12.50  -1280.580627  -1280.421875  -1280.413321  -1280.411772  -1280.406337  -1280.404633  -1280.401587  -1280.401587  -1280.224471
     13.00  -1280.595346  -1280.436141  -1280.427534  -1280.425889  -1280.420409  -1280.419534  -1280.415447  -1280.425889  -1280.224509
     13.50  -1280.618047  -1280.458537  -1280.449789  -1280.447930  -1280.442577  -1280.442443  -1280.437529  -1280.447930  -1280.224885
     14.00  -1280.642254  -1280.482554  -1280.473570  -1280.471545  -1280.466931  -1280.466203  -1280.461416  -1280.471545  -1280.225417
     14.50  -1280.660208  -1280.500419  -1280.491109  -1280.489032  -1280.485032  -1280.483674  -1280.479286  -1280.489032  -1280.225843
     15.00  -1280.665991  -1280.506218  -1280.496553  -1280.494482  -1280.490917  -1280.489022  -1280.485119  -1280.494482  -1280.225994
     15.50  -1280.658318  -1280.498670  -1280.488730  -1280.486555  -1280.483347  -1280.480976  -1280.477543  -1280.486555  -1280.225808
     16.00  -1280.641313  -1280.481897  -1280.471876  -1280.469328  -1280.466509  -1280.463688  -1280.460645  -1280.469328  -1280.225370
     16.50  -1280.622671  -1280.463576  -1280.453708  -1280.450512  -1280.448142  -1280.444884  -1280.442115  -1280.450512  -1280.225029
     17.00  -1280.608579  -1280.449856  -1280.440348  -1280.436325  -1280.434427  -1280.430757  -1280.428137  -1280.436325  -1280.225025
     17.50  -1280.600654  -1280.442327  -1280.433358  -1280.428417  -1280.426948  -1280.422948  -1280.420344  -1280.428417  -1280.224957
     18.00  -1280.600514  -1280.442599  -1280.434309  -1280.428476  -1280.427218  -1280.423106  -1280.420361  -1280.428476  -1280.224704
     18.50  -1280.610857  -1280.453389  -1280.445859  -1280.439305  -1280.437786  -1280.433949  -1280.430865  -1280.439305  -1280.224843
     19.00  -1280.628555  -1280.471627  -1280.464856  -1280.457779  -1280.455599  -1280.452383  -1280.448733  -1280.457779  -1280.225440
     19.50  -1280.643817  -1280.487579  -1280.481476  -1280.474038  -1280.471092  -1280.468529  -1280.464180  -1280.474038  -1280.225998
     20.00  -1280.647098  -1280.491731  -1280.486158  -1280.478517  -1280.475086  -1280.472570  -1280.467684  -1280.478517  -1280.226102
     20.50  -1280.635587  -1280.481268  -1280.476090  -1280.468395  -1280.464974  -1280.461523  -1280.456466  -1280.468395  -1280.225672
     21.00  -1280.614644  -1280.461522  -1280.456625  -1280.449001  -1280.445872  -1280.440954  -1280.435893  -1280.449001  -1280.225008
     21.50  -1280.593320  -1280.441512  -1280.436799  -1280.429349  -1280.426584  -1280.420109  -1280.415064  -1280.426584  -1280.224600
     22.00  -1280.577772  -1280.427344  -1280.422702  -1280.415493  -1280.413155  -1280.405206  -1280.400163  -1280.413155  -1280.224615
     22.50  -1280.568330  -1280.419311  -1280.414595  -1280.407670  -1280.405871  -1280.396590  -1280.391527  -1280.405871  -1280.224743
     23.00  -1280.563515  -1280.415906  -1280.410945  -1280.404328  -1280.403156  -1280.392766  -1280.387576  -1280.403156  -1280.224736
     23.50  -1280.563463  -1280.417227  -1280.411844  -1280.405540  -1280.405071  -1280.393817  -1280.388276  -1280.405540  -1280.224680
     24.00  -1280.568977  -1280.424045  -1280.418113  -1280.412359  -1280.412050  -1280.400471  -1280.394553  -1280.412359  -1280.224678
     24.50  -1280.579112  -1280.435332  -1280.428758  -1280.424015  -1280.422907  -1280.411683  -1280.405544  -1280.424015  -1280.224926
     25.00  -1280.590617  -1280.447767  -1280.440536  -1280.436826  -1280.434791  -1280.424115  -1280.417879  -1280.436826  -1280.225185
     25.50  -1280.599996  -1280.457804  -1280.449956  -1280.447276  -1280.444231  -1280.434208  -1280.428018  -1280.447276  -1280.225303
     26.00  -1280.605887  -1280.464045  -1280.455656  -1280.453999  -1280.449880  -1280.440546  -1280.434543  -1280.453999  -1280.225260
     26.50  -1280.609292  -1280.467474  -1280.458637  -1280.458003  -1280.452749  -1280.444096  -1280.438374  -1280.458003  -1280.225245
     27.00  -1280.611006  -1280.468882  -1280.460090  -1280.459692  -1280.453632  -1280.445624  -1280.440228  -1280.460090  -1280.225534
     27.50  -1280.609298  -1280.466569  -1280.458504  -1280.457163  -1280.450851  -1280.443424  -1280.438359  -1280.458504  -1280.225767
     28.00  -1280.602319  -1280.458680  -1280.451440  -1280.449157  -1280.442537  -1280.435631  -1280.430892  -1280.451440  -1280.225726
     28.50  -1280.591874  -1280.447054  -1280.440730  -1280.437501  -1280.430548  -1280.424078  -1280.419678  -1280.440730  -1280.225527
     29.00  -1280.581890  -1280.435671  -1280.430341  -1280.426135  -1280.418881  -1280.412732  -1280.408720  -1280.430341  -1280.225409
     29.50  -1280.575509  -1280.427736  -1280.423460  -1280.418207  -1280.410750  -1280.404785  -1280.401248  -1280.423460  -1280.225129
     30.00  -1280.577406  -1280.428002  -1280.424806  -1280.418402  -1280.410903  -1280.404970  -1280.402017  -1280.424806  -1280.224764
     30.50  -1280.591899  -1280.440882  -1280.438720  -1280.431054  -1280.423713  -1280.417683  -1280.415419  -1280.438720  -1280.225033
     31.00  -1280.614017  -1280.461560  -1280.460188  -1280.451219  -1280.444241  -1280.438053  -1280.436638  -1280.460188  -1280.225882
     31.50  -1280.630900  -1280.477489  -1280.476165  -1280.466104  -1280.459653  -1280.453569  -1280.453081  -1280.476165  -1280.226303
     32.00  -1280.634818  -1280.480955  -1280.479042  -1280.468100  -1280.462257  -1280.457607  -1280.455840  -1280.480955  -1280.225956
     32.50  -1280.628621  -1280.474564  -1280.471935  -1280.460152  -1280.454912  -1280.451771  -1280.448591  -1280.474564  -1280.225378
     33.00  -1280.619602  -1280.465542  -1280.462199  -1280.449661  -1280.444942  -1280.443134  -1280.438719  -1280.465542  -1280.225054
     33.50  -1280.612246  -1280.458347  -1280.454366  -1280.441215  -1280.436917  -1280.436126  -1280.430794  -1280.458347  -1280.225000
     34.00  -1280.607347  -1280.453760  -1280.449262  -1280.435683  -1280.431908  -1280.431330  -1280.425753  -1280.453760  -1280.224988
     34.50  -1280.604798  -1280.451659  -1280.446790  -1280.432983  -1280.429711  -1280.428818  -1280.423610  -1280.451659  -1280.224976
     35.00  -1280.604406  -1280.451843  -1280.446742  -1280.432897  -1280.429793  -1280.428819  -1280.424207  -1280.451843  -1280.225043
     35.50  -1280.605083  -1280.453220  -1280.447986  -1280.434264  -1280.431072  -1280.430272  -1280.426347  -1280.447986  -1280.225174
     36.00  -1280.605371  -1280.454310  -1280.449011  -1280.435521  -1280.432124  -1280.431609  -1280.428393  -1280.449011  -1280.225257
     36.50  -1280.604825  -1280.454686  -1280.449290  -1280.436119  -1280.432640  -1280.432175  -1280.429800  -1280.449290  -1280.225185
     37.00  -1280.605046  -1280.455989  -1280.450280  -1280.437550  -1280.434465  -1280.433430  -1280.431765  -1280.450280  -1280.224987
     37.50  -1280.609194  -1280.461373  -1280.455041  -1280.442912  -1280.440743  -1280.438843  -1280.436805  -1280.455041  -1280.224872
     38.00  -1280.618850  -1280.472352  -1280.465127  -1280.453802  -1280.452766  -1280.449827  -1280.446665  -1280.465127  -1280.225053
     38.50  -1280.631226  -1280.486047  -1280.477754  -1280.467815  -1280.467061  -1280.463430  -1280.458865  -1280.477754  -1280.225484
     39.00  -1280.640073  -1280.496136  -1280.486687  -1280.478748  -1280.477152  -1280.473358  -1280.467330  -1280.486687  -1280.225902
     39.50  -1280.639667  -1280.496856  -1280.486230  -1280.480194  -1280.477878  -1280.473864  -1280.467182  -1280.486230  -1280.226044
     40.00  -1280.628842  -1280.487029  -1280.475277  -1280.470858  -1280.468111  -1280.463777  -1280.456962  -1280.475277  -1280.225766
     40.50  -1280.612681  -1280.471743  -1280.459031  -1280.455755  -1280.452903  -1280.448169  -1280.441397  -1280.459031  -1280.225283
     41.00  -1280.598999  -1280.458845  -1280.445474  -1280.442632  -1280.440054  -1280.434862  -1280.429037  -1280.445474  -1280.225057
     41.50  -1280.591874  -1280.452452  -1280.438795  -1280.435563  -1280.433644  -1280.427938  -1280.423804  -1280.435563  -1280.225150
     42.00  -1280.591041  -1280.452289  -1280.438564  -1280.434501  -1280.433427  -1280.427129  -1280.424646  -1280.434501  -1280.225213
     42.50  -1280.595179  -1280.456990  -1280.443234  -1280.438413  -1280.438073  -1280.431133  -1280.430147  -1280.438413  -1280.225251
     43.00  -1280.601585  -1280.463815  -1280.450017  -1280.445261  -1280.444313  -1280.437625  -1280.437248  -1280.444313  -1280.225649
     43.50  -1280.605687  -1280.468179  -1280.454316  -1280.450065  -1280.448026  -1280.442419  -1280.441047  -1280.448026  -1280.225724
     44.00  -1280.605408  -1280.468014  -1280.454052  -1280.450502  -1280.447366  -1280.442571  -1280.440414  -1280.447366  -1280.225510
     44.50  -1280.602562  -1280.465150  -1280.451062  -1280.448296  -1280.444128  -1280.439914  -1280.437240  -1280.444128  -1280.225314
     45.00  -1280.599078  -1280.461560  -1280.447378  -1280.445244  -1280.440234  -1280.436466  -1280.433553  -1280.440234  -1280.225249
     45.50  -1280.595199  -1280.457531  -1280.443408  -1280.441423  -1280.435930  -1280.432563  -1280.429813  -1280.435930  -1280.225267
     46.00  -1280.590046  -1280.452206  -1280.438312  -1280.435922  -1280.430346  -1280.427421  -1280.425561  -1280.430346  -1280.225332
     46.50  -1280.582328  -1280.444298  -1280.430657  -1280.427664  -1280.422211  -1280.420100  -1280.419230  -1280.422211  -1280.225370
     47.00  -1280.571523  -1280.433265  -1280.419812  -1280.416270  -1280.411084  -1280.410945  -1280.408829  -1280.410945  -1280.224825
     47.50  -1280.559299  -1280.420764  -1280.407459  -1280.403545  -1280.400526  -1280.398415  -1280.396798  -1280.398415  -1280.223995
     48.00  -1280.550145  -1280.411310  -1280.398127  -1280.394134  -1280.392480  -1280.388939  -1280.387857  -1280.388939  -1280.223672
     48.50  -1280.548931  -1280.409797  -1280.396803  -1280.392839  -1280.391731  -1280.387551  -1280.386777  -1280.387551  -1280.223534
     49.00  -1280.557201  -1280.417807  -1280.405060  -1280.400898  -1280.400306  -1280.396118  -1280.394834  -1280.396118  -1280.223786
     49.50  -1280.571727  -1280.432148  -1280.419552  -1280.415739  -1280.414706  -1280.411308  -1280.408935  -1280.414706  -1280.224177
     50.00  -1280.586919  -1280.447218  -1280.434615  -1280.431840  -1280.429600  -1280.427131  -1280.423681  -1280.429600  -1280.224459
     50.50  -1280.597475  -1280.457730  -1280.444957  -1280.443501  -1280.440431  -1280.437912  -1280.433932  -1280.440431  -1280.224702
     51.00  -1280.600219  -1280.460543  -1280.447943  -1280.447003  -1280.444112  -1280.440501  -1280.436605  -1280.440501  -1280.224796
     51.50  -1280.595508  -1280.456024  -1280.444593  -1280.442040  -1280.440622  -1280.435550  -1280.431915  -1280.435550  -1280.224513
     52.00  -1280.588856  -1280.449674  -1280.439412  -1280.435501  -1280.434757  -1280.428701  -1280.425228  -1280.428701  -1280.224004
     52.50  -1280.588691  -1280.449917  -1280.440687  -1280.436472  -1280.434349  -1280.428381  -1280.424930  -1280.428381  -1280.223750
     53.00  -1280.599296  -1280.461012  -1280.452641  -1280.448235  -1280.444651  -1280.438837  -1280.435305  -1280.438837  -1280.224140
     53.50  -1280.615402  -1280.477658  -1280.469949  -1280.465383  -1280.460465  -1280.454777  -1280.451113  -1280.460465  -1280.224916
     54.00  -1280.625982  -1280.488782  -1280.481538  -1280.476829  -1280.470749  -1280.465157  -1280.461359  -1280.470749  -1280.225272
     54.50  -1280.625599  -1280.488877  -1280.481916  -1280.477067  -1280.470044  -1280.464535  -1280.460702  -1280.470044  -1280.224661
     55.00  -1280.622319  -1280.485949  -1280.479127  -1280.474121  -1280.466399  -1280.460926  -1280.457513  -1280.466399  -1280.223736
     55.50  -1280.628076  -1280.491881  -1280.485096  -1280.479894  -1280.471817  -1280.466174  -1280.463896  -1280.471817  -1280.223618
     56.00  -1280.643788  -1280.507572  -1280.500741  -1280.495293  -1280.487352  -1280.481343  -1280.480266  -1280.487352  -1280.224255
     56.50  -1280.659566  -1280.523152  -1280.516186  -1280.510449  -1280.503194  -1280.497680  -1280.495755  -1280.503194  -1280.224809
     57.00  -1280.665875  -1280.529136  -1280.521907  -1280.515888  -1280.509795  -1280.505003  -1280.502224  -1280.509795  -1280.224939
     57.50  -1280.659228  -1280.522105  -1280.514435  -1280.508236  -1280.503617  -1280.499355  -1280.496477  -1280.503617  -1280.224749
     58.00  -1280.641472  -1280.503966  -1280.495638  -1280.489563  -1280.486415  -1280.482464  -1280.479827  -1280.489563  -1280.224378
     58.50  -1280.617590  -1280.479799  -1280.470692  -1280.465429  -1280.462997  -1280.459278  -1280.456876  -1280.465429  -1280.223890
     59.00  -1280.594510  -1280.456566  -1280.446661  -1280.443001  -1280.440212  -1280.436735  -1280.434137  -1280.443001  -1280.223561
     59.50  -1280.578098  -1280.440137  -1280.429707  -1280.427483  -1280.424165  -1280.420820  -1280.417309  -1280.427483  -1280.223545
     60.00  -1280.570641  -1280.432827  -1280.422878  -1280.420121  -1280.417115  -1280.413742  -1280.408963  -1280.422878  -1280.223555
     60.50  -1280.570946  -1280.433448  -1280.424441  -1280.420112  -1280.417750  -1280.414191  -1280.408144  -1280.424441  -1280.223769
     61.00  -1280.576347  -1280.439333  -1280.431062  -1280.425352  -1280.423323  -1280.419459  -1280.412268  -1280.431062  -1280.223972
