      0.00  -1280.523739  -1280.406233  -1280.393587  -1280.378661  -1280.376651  -1280.374317  -1280.374317  -1280.256756
      0.50  -1280.523843  -1280.406499  -1280.393799  -1280.378568  -1280.376662  -1280.374933  -1280.374933  -1280.256783
      1.00  -1280.528847  -1280.411574  -1280.398829  -1280.383467  -1280.381312  -1280.380444  -1280.380444  -1280.256857
      1.50  -1280.538202  -1280.420887  -1280.408115  -1280.392771  -1280.390637  -1280.389752  -1280.389752  -1280.256938
      2.00  -1280.551036  -1280.433522  -1280.420753  -1280.405560  -1280.403814  -1280.401913  -1280.403814  -1280.257033
      2.50  -1280.565623  -1280.447779  -1280.435022  -1280.420113  -1280.418615  -1280.415732  -1280.418615  -1280.257266
      3.00  -1280.579009  -1280.460718  -1280.447969  -1280.433558  -1280.431959  -1280.428330  -1280.431959  -1280.257492
      3.50  -1280.588624  -1280.469752  -1280.456996  -1280.443243  -1280.441270  -1280.437176  -1280.443243  -1280.257547
      4.00  -1280.594353  -1280.474791  -1280.461990  -1280.448996  -1280.446459  -1280.442257  -1280.448996  -1280.257392
      4.50  -1280.598800  -1280.478483  -1280.465590  -1280.453486  -1280.450109  -1280.446429  -1280.453486  -1280.257306
      5.00  -1280.603698  -1280.482547  -1280.469526  -1280.458426  -1280.454073  -1280.451493  -1280.458426  -1280.257419
      5.50  -1280.608117  -1280.486027  -1280.472841  -1280.462840  -1280.457747  -1280.456061  -1280.462840  -1280.257424
      6.00  -1280.612156  -1280.489001  -1280.475607  -1280.466787  -1280.461534  -1280.459835  -1280.466787  -1280.257264
      6.50  -1280.617887  -1280.493554  -1280.479912  -1280.472324  -1280.467190  -1280.465067  -1280.472324  -1280.257223
      7.00  -1280.625815  -1280.500216  -1280.486336  -1280.479963  -1280.474854  -1280.472405  -1280.479963  -1280.257374
      7.50  -1280.633475  -1280.506558  -1280.492551  -1280.487332  -1280.481942  -1280.479378  -1280.487332  -1280.257578
      8.00  -1280.637688  -1280.509428  -1280.495526  -1280.491283  -1280.485260  -1280.482778  -1280.491283  -1280.257655
      8.50  -1280.636828  -1280.507225  -1280.493756  -1280.490239  -1280.483270  -1280.480948  -1280.490239  -1280.257609
      9.00  -1280.631332  -1280.500398  -1280.487718  -1280.484624  -1280.476566  -1280.474249  -1280.484624  -1280.257494
      9.50  -1280.623044  -1280.490808  -1280.479198  -1280.476199  -1280.467138  -1280.464463  -1280.479198  -1280.257326
     10.00  -1280.614053  -1280.480576  -1280.470205  -1280.467051  -1280.457111  -1280.453781  -1280.470205  -1280.257201
     10.50  -1280.606232  -1280.471651  -1280.462543  -1280.459030  -1280.448328  -1280.445443  -1280.462543  -1280.257111
     11.00  -1280.600967  -1280.465513  -1280.457571  -1280.453487  -1280.442144  -1280.440014  -1280.457571  -1280.257047
     11.50  -1280.599205  -1280.463212  -1280.456253  -1280.451298  -1280.439509  -1280.438063  -1280.456253  -1280.257001
     12.00  -1280.601572  -1280.465453  -1280.459267  -1280.453024  -1280.441098  -1280.440169  -1280.459267  -1280.256977
     12.50  -1280.608310  -1280.472507  -1280.466914  -1280.458902  -1280.447282  -1280.446476  -1280.466914  -1280.256998
     13.00  -1280.618977  -1280.483914  -1280.478787  -1280.468547  -1280.457635  -1280.456566  -1280.478787  -1280.257102
     13.50  -1280.631906  -1280.497972  -1280.493229  -1280.480381  -1280.470351  -1280.468952  -1280.493229  -1280.257332
     14.00  -1280.643711  -1280.511267  -1280.506852  -1280.491105  -1280.481982  -1280.480351  -1280.506852  -1280.257662
