      0.00  -1280.490932  -1280.374243  -1280.358848  -1280.344339  -1280.341249  -1280.336602  -1280.330490  -1280.330490  -1280.180679
      0.50  -1280.499704  -1280.383977  -1280.368051  -1280.353510  -1280.349830  -1280.345566  -1280.340166  -1280.340166  -1280.180819
      1.00  -1280.510352  -1280.395439  -1280.378960  -1280.364359  -1280.360317  -1280.356361  -1280.351788  -1280.351788  -1280.180877
      1.50  -1280.522452  -1280.408164  -1280.391135  -1280.376481  -1280.372321  -1280.368526  -1280.364846  -1280.364846  -1280.180891
      2.00  -1280.536256  -1280.422350  -1280.404810  -1280.390158  -1280.386115  -1280.382276  -1280.379495  -1280.379495  -1280.180989
      2.50  -1280.550986  -1280.437176  -1280.419205  -1280.404659  -1280.400907  -1280.396819  -1280.394872  -1280.394872  -1280.181160
      3.00  -1280.564872  -1280.450840  -1280.432564  -1280.418275  -1280.414848  -1280.410447  -1280.409122  -1280.409122  -1280.181282
      3.50  -1280.576600  -1280.462030  -1280.443602  -1280.429764  -1280.426487  -1280.422037  -1280.420801  -1280.422037  -1280.181367
      4.00  -1280.585032  -1280.469632  -1280.451212  -1280.438037  -1280.434566  -1280.430516  -1280.428794  -1280.430516  -1280.181483
      4.50  -1280.588987  -1280.472477  -1280.454225  -1280.441904  -1280.437882  -1280.434591  -1280.432096  -1280.434591  -1280.181448
      5.00  -1280.589295  -1280.471443  -1280.453498  -1280.442155  -1280.437285  -1280.435053  -1280.431642  -1280.435053  -1280.181223
      5.50  -1280.589245  -1280.469862  -1280.452357  -1280.442041  -1280.436080  -1280.435171  -1280.430773  -1280.435171  -1280.180981
      6.00  -1280.592301  -1280.471226  -1280.454317  -1280.444997  -1280.438409  -1280.437709  -1280.433002  -1280.437709  -1280.180976
      6.50  -1280.599790  -1280.476884  -1280.460797  -1280.452302  -1280.445911  -1280.443698  -1280.439680  -1280.445911  -1280.181078
      7.00  -1280.609347  -1280.484465  -1280.469414  -1280.461566  -1280.455332  -1280.451616  -1280.448504  -1280.451616  -1280.181401
      7.50  -1280.615753  -1280.488767  -1280.474925  -1280.467556  -1280.461397  -1280.456320  -1280.454274  -1280.456320  -1280.181580
      8.00  -1280.615799  -1280.486573  -1280.474041  -1280.467052  -1280.460839  -1280.454780  -1280.453672  -1280.454780  -1280.181423
      8.50  -1280.610469  -1280.478896  -1280.467630  -1280.461049  -1280.454652  -1280.448454  -1280.447196  -1280.447196  -1280.181133
      9.00  -1280.603533  -1280.469573  -1280.459368  -1280.453336  -1280.446649  -1280.441127  -1280.438581  -1280.438581  -1280.180833
      9.50  -1280.598538  -1280.462186  -1280.452694  -1280.447468  -1280.440395  -1280.435792  -1280.431881  -1280.431881  -1280.180681
     10.00  -1280.597446  -1280.458747  -1280.449532  -1280.445400  -1280.437906  -1280.434252  -1280.429139  -1280.429139  -1280.180653
     10.50  -1280.600375  -1280.459394  -1280.450077  -1280.447211  -1280.439398  -1280.436493  -1280.430507  -1280.430507  -1280.180719
     11.00  -1280.606021  -1280.462797  -1280.453324  -1280.451407  -1280.443698  -1280.441030  -1280.434723  -1280.434723  -1280.180837
     11.50  -1280.612400  -1280.466930  -1280.457833  -1280.455627  -1280.448832  -1280.445782  -1280.439869  -1280.439869  -1280.180943
     12.00  -1280.617974  -1280.470224  -1280.461910  -1280.458716  -1280.453030  -1280.449288  -1280.444445  -1280.444445  -1280.180978
     12.50  -1280.622534  -1280.472462  -1280.464971  -1280.461056  -1280.455861  -1280.451443  -1280.448155  -1280.448155  -1280.180997
     13.00  -1280.626452  -1280.474038  -1280.467272  -1280.463147  -1280.457757  -1280.453022  -1280.450942  -1280.450942  -1280.181199
     13.50  -1280.628932  -1280.474248  -1280.468004  -1280.464043  -1280.458229  -1280.454271  -1280.451333  -1280.451333  -1280.181134
     14.00  -1280.628641  -1280.471851  -1280.465864  -1280.462279  -1280.456164  -1280.453346  -1280.449406  -1280.449406  -1280.181141
     14.50  -1280.626154  -1280.467412  -1280.461451  -1280.458350  -1280.452205  -1280.450313  -1280.445899  -1280.445899  -1280.181028
     15.00  -1280.623939  -1280.463392  -1280.457298  -1280.454730  -1280.448950  -1280.447345  -1280.442749  -1280.442749  -1280.180899
     15.50  -1280.624347  -1280.462142  -1280.455852  -1280.453781  -1280.448650  -1280.446710  -1280.442144  -1280.442144  -1280.180794
     16.00  -1280.628965  -1280.465244  -1280.458826  -1280.457068  -1280.452507  -1280.450198  -1280.445647  -1280.445647  -1280.180797
     16.50  -1280.637392  -1280.472291  -1280.465933  -1280.464155  -1280.459942  -1280.457500  -1280.452886  -1280.452886  -1280.181070
     17.00  -1280.645367  -1280.479018  -1280.472892  -1280.470847  -1280.466685  -1280.464358  -1280.459656  -1280.459656  -1280.181520
     17.50  -1280.646284  -1280.478826  -1280.472981  -1280.470683  -1280.466200  -1280.464177  -1280.459426  -1280.459426  -1280.181817
     18.00  -1280.636033  -1280.467611  -1280.462012  -1280.459623  -1280.454471  -1280.452874  -1280.448159  -1280.448159  -1280.181652
     18.50  -1280.617449  -1280.448226  -1280.442809  -1280.440491  -1280.434449  -1280.433308  -1280.428742  -1280.428742  -1280.180983
     19.00  -1280.600342  -1280.430521  -1280.425218  -1280.423049  -1280.416132  -1280.415252  -1280.411028  -1280.411028  -1280.180322
     19.50  -1280.593796  -1280.423660  -1280.418381  -1280.416335  -1280.408841  -1280.407739  -1280.404190  -1280.404190  -1280.180303
     20.00  -1280.597628  -1280.427582  -1280.422162  -1280.420133  -1280.412388  -1280.410803  -1280.408248  -1280.408248  -1280.180738
     20.50  -1280.605056  -1280.435631  -1280.429821  -1280.427666  -1280.419961  -1280.417986  -1280.416430  -1280.416430  -1280.181106
     21.00  -1280.610963  -1280.442755  -1280.436288  -1280.433861  -1280.426485  -1280.424793  -1280.422889  -1280.424793  -1280.181045
     21.50  -1280.614411  -1280.448080  -1280.440632  -1280.437879  -1280.431123  -1280.429980  -1280.427093  -1280.429980  -1280.180987
     22.00  -1280.616527  -1280.452763  -1280.443924  -1280.440950  -1280.435096  -1280.434089  -1280.431091  -1280.434089  -1280.180917
     22.50  -1280.618172  -1280.457564  -1280.446968  -1280.444009  -1280.439008  -1280.438005  -1280.435411  -1280.438005  -1280.180925
     23.00  -1280.619350  -1280.462371  -1280.449711  -1280.447113  -1280.442657  -1280.441825  -1280.439636  -1280.441825  -1280.180975
     23.50  -1280.619843  -1280.466845  -1280.451899  -1280.450041  -1280.445966  -1280.445106  -1280.443334  -1280.445106  -1280.181051
     24.00  -1280.619021  -1280.470227  -1280.452992  -1280.451963  -1280.448331  -1280.447045  -1280.445740  -1280.447045  -1280.181181
     24.50  -1280.614990  -1280.470490  -1280.451708  -1280.450263  -1280.447461  -1280.445919  -1280.444872  -1280.444872  -1280.181318
