      0.00  -1280.566004  -1280.410906  -1280.408764  -1280.404548  -1280.399995  -1280.399453  -1280.395923  -1280.395923  -1280.225511
      0.50  -1280.566721  -1280.411689  -1280.409853  -1280.405392  -1280.401693  -1280.399949  -1280.397882  -1280.397882  -1280.225386
      1.00  -1280.559958  -1280.404668  -1280.402992  -1280.398413  -1280.395919  -1280.392615  -1280.391086  -1280.391086  -1280.225323
      1.50  -1280.551338  -1280.395981  -1280.393993  -1280.389514  -1280.387583  -1280.385036  -1280.380360  -1280.385036  -1280.224670
      2.00  -1280.549972  -1280.394625  -1280.392210  -1280.388082  -1280.385471  -1280.384156  -1280.376500  -1280.384156  -1280.224651
      2.50  -1280.561680  -1280.406411  -1280.403634  -1280.399727  -1280.397556  -1280.393737  -1280.386233  -1280.393737  -1280.224432
      3.00  -1280.584703  -1280.429590  -1280.426399  -1280.422531  -1280.421116  -1280.413693  -1280.409053  -1280.413693  -1280.224888
      3.50  -1280.611674  -1280.456803  -1280.452991  -1280.449184  -1280.448374  -1280.437491  -1280.436456  -1280.437491  -1280.225403
      4.00  -1280.634250  -1280.479673  -1280.475049  -1280.471518  -1280.470877  -1280.459664  -1280.457157  -1280.459664  -1280.226496
      4.50  -1280.648119  -1280.493935  -1280.488298  -1280.485370  -1280.484382  -1280.474393  -1280.468625  -1280.468625  -1280.226506
      5.00  -1280.653693  -1280.499934  -1280.493255  -1280.491014  -1280.489488  -1280.480920  -1280.472403  -1280.472403  -1280.226268
      5.50  -1280.655770  -1280.502402  -1280.494813  -1280.493153  -1280.491045  -1280.483887  -1280.473017  -1280.473017  -1280.226046
      6.00  -1280.658528  -1280.505520  -1280.497301  -1280.495863  -1280.493288  -1280.487444  -1280.476316  -1280.476316  -1280.226533
      6.50  -1280.662358  -1280.509840  -1280.501331  -1280.499448  -1280.496724  -1280.492165  -1280.481851  -1280.481851  -1280.226954
      7.00  -1280.662207  -1280.510349  -1280.501761  -1280.498960  -1280.496288  -1280.492997  -1280.483545  -1280.483545  -1280.227824
      7.50  -1280.647698  -1280.496696  -1280.488042  -1280.484171  -1280.481597  -1280.479522  -1280.470907  -1280.470907  -1280.228355
      8.00  -1280.615380  -1280.465430  -1280.456637  -1280.451736  -1280.449402  -1280.448036  -1280.440432  -1280.440432  -1280.227115
      8.50  -1280.585481  -1280.436777  -1280.427732  -1280.422141  -1280.420189  -1280.418394  -1280.412370  -1280.412370  -1280.225311
      9.00  -1280.583124  -1280.435848  -1280.426404  -1280.420784  -1280.418659  -1280.416033  -1280.411906  -1280.411906  -1280.225566
      9.50  -1280.605172  -1280.459470  -1280.449477  -1280.444265  -1280.441814  -1280.438005  -1280.435972  -1280.435972  -1280.226716
     10.00  -1280.632513  -1280.488484  -1280.477848  -1280.473153  -1280.470663  -1280.465864  -1280.465048  -1280.465864  -1280.227803
     10.50  -1280.650093  -1280.507708  -1280.496454  -1280.492145  -1280.489963  -1280.485668  -1280.483073  -1280.485668  -1280.228233
     11.00  -1280.649998  -1280.509281  -1280.497562  -1280.493272  -1280.491747  -1280.488121  -1280.483739  -1280.488121  -1280.228101
     11.50  -1280.632034  -1280.492990  -1280.481027  -1280.476267  -1280.475757  -1280.472828  -1280.466742  -1280.472828  -1280.227643
     12.00  -1280.602007  -1280.464622  -1280.452580  -1280.447810  -1280.446951  -1280.445422  -1280.437702  -1280.445422  -1280.226989
     12.50  -1280.569537  -1280.433751  -1280.421693  -1280.417527  -1280.415544  -1280.414781  -1280.406136  -1280.414781  -1280.226475
     13.00  -1280.545238  -1280.410776  -1280.398732  -1280.395304  -1280.393024  -1280.390918  -1280.382532  -1280.393024  -1280.225955
     13.50  -1280.535353  -1280.401948  -1280.389944  -1280.387284  -1280.384610  -1280.381237  -1280.373151  -1280.384610  -1280.226012
     14.00  -1280.538795  -1280.406197  -1280.394244  -1280.392322  -1280.389267  -1280.384674  -1280.377209  -1280.389267  -1280.226480
     14.50  -1280.548489  -1280.416423  -1280.404543  -1280.403289  -1280.399933  -1280.394156  -1280.389090  -1280.399933  -1280.227003
     15.00  -1280.556606  -1280.424794  -1280.413024  -1280.412353  -1280.408776  -1280.401885  -1280.399537  -1280.408776  -1280.227248
     15.50  -1280.559554  -1280.427730  -1280.416164  -1280.415897  -1280.412189  -1280.404683  -1280.403908  -1280.412189  -1280.227102
     16.00  -1280.559673  -1280.427594  -1280.416564  -1280.416063  -1280.412505  -1280.405908  -1280.403456  -1280.412505  -1280.226727
     16.50  -1280.562695  -1280.430149  -1280.419778  -1280.418817  -1280.415473  -1280.409633  -1280.405566  -1280.415473  -1280.226486
     17.00  -1280.572233  -1280.439052  -1280.429349  -1280.427893  -1280.424747  -1280.419300  -1280.414036  -1280.427893  -1280.226727
     17.50  -1280.584868  -1280.451013  -1280.441882  -1280.440009  -1280.436988  -1280.431430  -1280.425486  -1280.440009  -1280.227368
     18.00  -1280.591692  -1280.457265  -1280.448510  -1280.446412  -1280.443387  -1280.437066  -1280.431071  -1280.446412  -1280.227734
     18.50  -1280.588251  -1280.453386  -1280.444829  -1280.442663  -1280.439554  -1280.431724  -1280.426383  -1280.442663  -1280.227357
     19.00  -1280.580352  -1280.445185  -1280.436704  -1280.434551  -1280.431339  -1280.421259  -1280.417279  -1280.434551  -1280.226758
     19.50  -1280.577001  -1280.441640  -1280.433175  -1280.431038  -1280.427760  -1280.415048  -1280.412795  -1280.431038  -1280.226647
     20.00  -1280.581016  -1280.445505  -1280.437050  -1280.434890  -1280.431610  -1280.416976  -1280.415705  -1280.434890  -1280.226729
     20.50  -1280.591665  -1280.455987  -1280.447572  -1280.445336  -1280.442118  -1280.427388  -1280.425487  -1280.445336  -1280.226704
     21.00  -1280.608274  -1280.472386  -1280.464059  -1280.461706  -1280.458582  -1280.444912  -1280.441442  -1280.461706  -1280.226914
     21.50  -1280.626546  -1280.490414  -1280.482226  -1280.479734  -1280.476685  -1280.464460  -1280.459206  -1280.479734  -1280.227471
     22.00  -1280.637455  -1280.501070  -1280.493072  -1280.490435  -1280.487379  -1280.476741  -1280.469788  -1280.490435  -1280.228074
     22.50  -1280.631697  -1280.495065  -1280.487301  -1280.484526  -1280.481312  -1280.472336  -1280.463893  -1280.484526  -1280.228511
     23.00  -1280.603710  -1280.466845  -1280.459354  -1280.456449  -1280.452894  -1280.445584  -1280.435948  -1280.456449  -1280.228572
     23.50  -1280.556426  -1280.419369  -1280.412160  -1280.409130  -1280.405110  -1280.399316  -1280.388878  -1280.409130  -1280.227382
     24.00  -1280.512897  -1280.375731  -1280.368759  -1280.365625  -1280.361159  -1280.356489  -1280.345615  -1280.365625  -1280.224719
     24.50  -1280.511934  -1280.374788  -1280.367957  -1280.364768  -1280.360015  -1280.355866  -1280.344880  -1280.364768  -1280.224491
     25.00  -1280.556045  -1280.419061  -1280.412265  -1280.409091  -1280.404206  -1280.399957  -1280.389278  -1280.409091  -1280.227357
     25.50  -1280.604425  -1280.467723  -1280.460887  -1280.457796  -1280.452804  -1280.447985  -1280.438040  -1280.457796  -1280.228772
     26.00  -1280.630811  -1280.494481  -1280.487569  -1280.484613  -1280.479395  -1280.473743  -1280.464904  -1280.484613  -1280.228374
     26.50  -1280.636091  -1280.500222  -1280.493211  -1280.490430  -1280.484780  -1280.478211  -1280.470759  -1280.490430  -1280.227468
     27.00  -1280.631516  -1280.496210  -1280.489077  -1280.486494  -1280.480192  -1280.472748  -1280.466843  -1280.486494  -1280.226744
     27.50  -1280.627142  -1280.492519  -1280.485237  -1280.482855  -1280.475727  -1280.467549  -1280.463163  -1280.482855  -1280.226481
     28.00  -1280.626862  -1280.493054  -1280.485595  -1280.483395  -1280.475362  -1280.466745  -1280.463468  -1280.483395  -1280.226616
     28.50  -1280.628776  -1280.495908  -1280.488254  -1280.486190  -1280.477301  -1280.468801  -1280.465617  -1280.486190  -1280.226948
     29.00  -1280.627965  -1280.496132  -1280.488281  -1280.486275  -1280.476718  -1280.468823  -1280.464881  -1280.486275  -1280.227326
     29.50  -1280.619066  -1280.488310  -1280.480279  -1280.478234  -1280.468313  -1280.461115  -1280.456494  -1280.478234  -1280.227512
     30.00  -1280.599944  -1280.470239  -1280.462049  -1280.459885  -1280.449991  -1280.443291  -1280.438349  -1280.459885  -1280.227207
     30.50  -1280.575590  -1280.446832  -1280.438491  -1280.436170  -1280.426742  -1280.420160  -1280.415049  -1280.436170  -1280.226484
     31.00  -1280.556506  -1280.428517  -1280.420008  -1280.417551  -1280.409012  -1280.402108  -1280.396878  -1280.417551  -1280.226014
     31.50  -1280.549387  -1280.421939  -1280.413214  -1280.410687  -1280.403363  -1280.395796  -1280.390454  -1280.410687  -1280.226260
     32.00  -1280.550809  -1280.423651  -1280.414645  -1280.412133  -1280.406200  -1280.397810  -1280.392332  -1280.412133  -1280.226835
     32.50  -1280.552132  -1280.425023  -1280.415659  -1280.413253  -1280.408735  -1280.399535  -1280.393881  -1280.413253  -1280.227210
     33.00  -1280.547216  -1280.419926  -1280.410125  -1280.407918  -1280.404709  -1280.394843  -1280.388972  -1280.407918  -1280.227226
     33.50  -1280.535420  -1280.407717  -1280.397405  -1280.395515  -1280.393378  -1280.383100  -1280.376960  -1280.395515  -1280.226911
     34.00  -1280.521328  -1280.392970  -1280.382091  -1280.380680  -1280.379209  -1280.368893  -1280.362415  -1280.380680  -1280.226385
     34.50  -1280.512653  -1280.383393  -1280.371967  -1280.371161  -1280.369834  -1280.359951  -1280.353038  -1280.369834  -1280.225943
     35.00  -1280.516150  -1280.385807  -1280.374166  -1280.373483  -1280.372147  -1280.363066  -1280.355645  -1280.372147  -1280.225806
     35.50  -1280.533605  -1280.402002  -1280.390526  -1280.389394  -1280.388045  -1280.380030  -1280.372040  -1280.388045  -1280.226075
     36.00  -1280.560636  -1280.427624  -1280.416404  -1280.414891  -1280.413279  -1280.406469  -1280.397855  -1280.413279  -1280.226556
     36.50  -1280.589514  -1280.454985  -1280.444107  -1280.442315  -1280.440302  -1280.434660  -1280.425340  -1280.440302  -1280.227006
     37.00  -1280.613114  -1280.476995  -1280.466610  -1280.464545  -1280.462115  -1280.457476  -1280.447329  -1280.462115  -1280.227295
     37.50  -1280.627153  -1280.489416  -1280.479715  -1280.477311  -1280.474498  -1280.470624  -1280.459528  -1280.474498  -1280.227477
     38.00  -1280.629673  -1280.490356  -1280.481515  -1280.478689  -1280.475541  -1280.472130  -1280.460069  -1280.475541  -1280.227725
     38.50  -1280.619195  -1280.478435  -1280.470552  -1280.467234  -1280.463825  -1280.460483  -1280.447871  -1280.463825  -1280.227870
     39.00  -1280.598168  -1280.456233  -1280.449292  -1280.445438  -1280.441879  -1280.438126  -1280.426560  -1280.441879  -1280.226856
     39.50  -1280.585486  -1280.442802  -1280.436627  -1280.432225  -1280.428659  -1280.423996  -1280.414366  -1280.428659  -1280.224974
     40.00  -1280.606744  -1280.463858  -1280.458085  -1280.453209  -1280.449772  -1280.443808  -1280.436245  -1280.449772  -1280.225755
     40.50  -1280.651420  -1280.508861  -1280.503013  -1280.497878  -1280.494638  -1280.487270  -1280.481447  -1280.494638  -1280.228151
     41.00  -1280.685320  -1280.543420  -1280.537141  -1280.532056  -1280.528951  -1280.520568  -1280.515456  -1280.528951  -1280.228894
     41.50  -1280.693605  -1280.552457  -1280.545642  -1280.540905  -1280.537747  -1280.529096  -1280.523228  -1280.537747  -1280.228313
