      0.00  -1280.672916  -1280.529674  -1280.518246  -1280.515371  -1280.510802  -1280.505633  -1280.505633  -1280.339059
      0.50  -1280.655312  -1280.511849  -1280.500571  -1280.497859  -1280.493561  -1280.487425  -1280.487425  -1280.338863
      1.00  -1280.637780  -1280.493957  -1280.482834  -1280.480270  -1280.476234  -1280.469226  -1280.469226  -1280.338701
      1.50  -1280.623737  -1280.479428  -1280.468452  -1280.466014  -1280.462230  -1280.454481  -1280.454481  -1280.338490
      2.00  -1280.617327  -1280.472417  -1280.461577  -1280.459247  -1280.455692  -1280.447359  -1280.447359  -1280.338186
      2.50  -1280.623285  -1280.477677  -1280.466962  -1280.464733  -1280.461364  -1280.452630  -1280.452630  -1280.338144
      3.00  -1280.641919  -1280.495543  -1280.484948  -1280.482805  -1280.479568  -1280.470636  -1280.470636  -1280.338649
      3.50  -1280.665641  -1280.518468  -1280.507999  -1280.505884  -1280.502747  -1280.493830  -1280.493830  -1280.339287
      4.00  -1280.684613  -1280.536659  -1280.526344  -1280.524112  -1280.521106  -1280.512397  -1280.512397  -1280.339592
      4.50  -1280.693510  -1280.544835  -1280.534721  -1280.532151  -1280.529373  -1280.521008  -1280.521008  -1280.339560
      5.00  -1280.692238  -1280.542939  -1280.533067  -1280.529918  -1280.527500  -1280.519550  -1280.519550  -1280.339360
      5.50  -1280.683584  -1280.533797  -1280.524179  -1280.520250  -1280.518309  -1280.510829  -1280.510829  -1280.339104
      6.00  -1280.671440  -1280.521336  -1280.511946  -1280.507101  -1280.505718  -1280.498757  -1280.498757  -1280.338835
      6.50  -1280.660142  -1280.509910  -1280.500689  -1280.494858  -1280.494072  -1280.487616  -1280.487616  -1280.338543
      7.00  -1280.654285  -1280.504111  -1280.494973  -1280.488176  -1280.487945  -1280.481944  -1280.481944  -1280.338284
      7.50  -1280.657551  -1280.507606  -1280.498444  -1280.491114  -1280.490658  -1280.485428  -1280.485428  -1280.338256
      8.00  -1280.669851  -1280.520279  -1280.510980  -1280.503336  -1280.502364  -1280.498042  -1280.498042  -1280.338574
      8.50  -1280.685992  -1280.536903  -1280.527364  -1280.519481  -1280.518024  -1280.514641  -1280.514641  -1280.339027
      9.00  -1280.698816  -1280.550283  -1280.540422  -1280.532397  -1280.530488  -1280.528008  -1280.528008  -1280.339310
      9.50  -1280.703665  -1280.555726  -1280.545474  -1280.537443  -1280.535120  -1280.533358  -1280.533358  -1280.339323
     10.00  -1280.700013  -1280.552670  -1280.541965  -1280.534092  -1280.531426  -1280.530056  -1280.530056  -1280.339142
     10.50  -1280.690423  -1280.543646  -1280.532425  -1280.524849  -1280.521981  -1280.520677  -1280.520677  -1280.338886
     11.00  -1280.678704  -1280.532448  -1280.520641  -1280.513438  -1280.510595  -1280.509137  -1280.509137  -1280.338665
     11.50  -1280.668270  -1280.522477  -1280.510023  -1280.503212  -1280.500723  -1280.498970  -1280.498970  -1280.338547
     12.00  -1280.660951  -1280.515571  -1280.502419  -1280.495994  -1280.494258  -1280.492158  -1280.492158  -1280.338589
     12.50  -1280.656394  -1280.511407  -1280.497505  -1280.491523  -1280.490789  -1280.488383  -1280.488383  -1280.338764
     13.00  -1280.652794  -1280.508208  -1280.493510  -1280.488816  -1280.487624  -1280.485688  -1280.485688  -1280.338862
     13.50  -1280.649499  -1280.505340  -1280.489852  -1280.486895  -1280.484464  -1280.483245  -1280.483245  -1280.338747
     14.00  -1280.649273  -1280.505563  -1280.489522  -1280.487834  -1280.484976  -1280.483373  -1280.483373  -1280.338431
     14.50  -1280.655957  -1280.512707  -1280.496851  -1280.494936  -1280.492795  -1280.490162  -1280.492795  -1280.338450
     15.00  -1280.668631  -1280.525884  -1280.510632  -1280.507633  -1280.506729  -1280.503083  -1280.506729  -1280.338919
     15.50  -1280.680440  -1280.538273  -1280.523643  -1280.520082  -1280.519347  -1280.515415  -1280.520082  -1280.339373
     16.00  -1280.684505  -1280.542961  -1280.528883  -1280.525426  -1280.523740  -1280.520219  -1280.525426  -1280.339568
     16.50  -1280.677897  -1280.537049  -1280.523550  -1280.520034  -1280.517704  -1280.514450  -1280.520034  -1280.339393
     17.00  -1280.663295  -1280.523211  -1280.510362  -1280.506492  -1280.503981  -1280.500763  -1280.506492  -1280.338902
     17.50  -1280.648073  -1280.508809  -1280.496649  -1280.492216  -1280.489903  -1280.486804  -1280.492216  -1280.338330
     18.00  -1280.640553  -1280.502151  -1280.490650  -1280.485646  -1280.483699  -1280.480947  -1280.485646  -1280.338063
     18.50  -1280.644389  -1280.506872  -1280.495949  -1280.490579  -1280.488922  -1280.486556  -1280.490579  -1280.338294
     19.00  -1280.655804  -1280.519176  -1280.508734  -1280.503401  -1280.501746  -1280.499653  -1280.503401  -1280.338802
     19.50  -1280.666746  -1280.530979  -1280.520922  -1280.516192  -1280.514118  -1280.511967  -1280.516192  -1280.339195
     20.00  -1280.670698  -1280.535739  -1280.525980  -1280.522442  -1280.519450  -1280.516924  -1280.522442  -1280.339282
     20.50  -1280.665870  -1280.531631  -1280.522106  -1280.520208  -1280.515837  -1280.512817  -1280.520208  -1280.339116
     21.00  -1280.654645  -1280.521016  -1280.512015  -1280.511331  -1280.505597  -1280.502080  -1280.512015  -1280.339148
     21.50  -1280.641329  -1280.508211  -1280.501173  -1280.498810  -1280.493007  -1280.489090  -1280.501173  -1280.339041
     22.00  -1280.630220  -1280.497515  -1280.492541  -1280.488077  -1280.482337  -1280.478060  -1280.492541  -1280.338884
     22.50  -1280.624085  -1280.491829  -1280.488514  -1280.482008  -1280.476343  -1280.471741  -1280.491829  -1280.338880
     23.00  -1280.623634  -1280.492273  -1280.489271  -1280.481324  -1280.475754  -1280.470864  -1280.492273  -1280.338967
     23.50  -1280.627470  -1280.497509  -1280.493323  -1280.484641  -1280.479195  -1280.474057  -1280.497509  -1280.339231
