      0.00  -1280.589960  -1280.444096  -1280.422139  -1280.420184  -1280.417269  -1280.416382  -1280.412409  -1280.412409  -1280.283306
      0.50  -1280.640504  -1280.495368  -1280.473047  -1280.471062  -1280.468050  -1280.467044  -1280.463482  -1280.463482  -1280.287945
      1.00  -1280.684466  -1280.539995  -1280.517427  -1280.515385  -1280.512461  -1280.510932  -1280.508044  -1280.508044  -1280.288781
      1.50  -1280.697569  -1280.553552  -1280.530970  -1280.528838  -1280.526110  -1280.523910  -1280.521727  -1280.521727  -1280.287557
      2.00  -1280.690742  -1280.546952  -1280.524568  -1280.522324  -1280.519858  -1280.516971  -1280.515429  -1280.515429  -1280.286518
      2.50  -1280.677169  -1280.533424  -1280.511377  -1280.508997  -1280.506855  -1280.503334  -1280.502363  -1280.502363  -1280.285948
      3.00  -1280.664599  -1280.520762  -1280.499133  -1280.496584  -1280.494837  -1280.490776  -1280.490320  -1280.490320  -1280.285725
      3.50  -1280.656085  -1280.512047  -1280.490889  -1280.488118  -1280.486862  -1280.482425  -1280.482322  -1280.482425  -1280.285855
      4.00  -1280.651006  -1280.506692  -1280.486049  -1280.482969  -1280.482364  -1280.477995  -1280.477495  -1280.477995  -1280.286076
      4.50  -1280.646250  -1280.501557  -1280.481826  -1280.478417  -1280.478020  -1280.475937  -1280.473174  -1280.475937  -1280.285610
      5.00  -1280.637255  -1280.492002  -1280.478020  -1280.471323  -1280.469844  -1280.468631  -1280.464734  -1280.468631  -1280.284497
      5.50  -1280.622704  -1280.476764  -1280.470918  -1280.456952  -1280.456093  -1280.453784  -1280.453657  -1280.456093  -1280.280926
      6.00  -1280.602581  -1280.457738  -1280.455301  -1280.441058  -1280.437169  -1280.436179  -1280.433014  -1280.436179  -1280.281162
      6.50  -1280.582647  -1280.442572  -1280.434465  -1280.426752  -1280.417986  -1280.415888  -1280.412533  -1280.415888  -1280.280608
      7.00  -1280.570590  -1280.433975  -1280.421325  -1280.418737  -1280.406586  -1280.403406  -1280.401091  -1280.403406  -1280.280351
      7.50  -1280.569828  -1280.435410  -1280.420724  -1280.419393  -1280.406270  -1280.402423  -1280.401973  -1280.402423  -1280.280352
      8.00  -1280.575535  -1280.442631  -1280.428342  -1280.423989  -1280.412141  -1280.409264  -1280.407452  -1280.407452  -1280.281054
      8.50  -1280.581089  -1280.449033  -1280.435140  -1280.428377  -1280.417536  -1280.415555  -1280.412634  -1280.412634  -1280.281202
      9.00  -1280.583703  -1280.451375  -1280.437840  -1280.429881  -1280.419621  -1280.417929  -1280.414909  -1280.414909  -1280.281147
      9.50  -1280.583426  -1280.449678  -1280.436479  -1280.428562  -1280.418686  -1280.416287  -1280.414263  -1280.414263  -1280.281011
