      0.00  -1280.550532  -1280.421877  -1280.402448  -1280.398691  -1280.396035  -1280.390830  -1280.388877  -1280.388877  -1280.253304
      0.50  -1280.552481  -1280.424390  -1280.404585  -1280.401209  -1280.398404  -1280.393423  -1280.390727  -1280.390727  -1280.253391
      1.00  -1280.564921  -1280.437327  -1280.417146  -1280.414251  -1280.411164  -1280.406452  -1280.403071  -1280.403071  -1280.253848
      1.50  -1280.581109  -1280.453941  -1280.433415  -1280.431039  -1280.427578  -1280.423187  -1280.419223  -1280.419223  -1280.254336
      2.00  -1280.593828  -1280.467016  -1280.446233  -1280.444293  -1280.440450  -1280.436427  -1280.432025  -1280.432025  -1280.254570
      2.50  -1280.599818  -1280.473292  -1280.452413  -1280.450673  -1280.446527  -1280.442917  -1280.438298  -1280.438298  -1280.254452
      3.00  -1280.601378  -1280.475063  -1280.454328  -1280.452433  -1280.448121  -1280.444993  -1280.440439  -1280.440439  -1280.254088
      3.50  -1280.604475  -1280.478295  -1280.457936  -1280.455558  -1280.451189  -1280.448634  -1280.444492  -1280.444492  -1280.253888
      4.00  -1280.612629  -1280.486502  -1280.466713  -1280.463606  -1280.459232  -1280.457372  -1280.454011  -1280.454011  -1280.254181
      4.50  -1280.622677  -1280.496513  -1280.477446  -1280.473423  -1280.469089  -1280.468067  -1280.465739  -1280.465739  -1280.254644
      5.00  -1280.629074  -1280.502771  -1280.484540  -1280.479472  -1280.475672  -1280.474918  -1280.473751  -1280.473751  -1280.254832
      5.50  -1280.630292  -1280.503728  -1280.486415  -1280.480354  -1280.478342  -1280.475925  -1280.475694  -1280.478342  -1280.254939
      6.00  -1280.629383  -1280.502383  -1280.486070  -1280.480157  -1280.478028  -1280.475413  -1280.474076  -1280.478028  -1280.254675
      6.50  -1280.629926  -1280.502283  -1280.487102  -1280.482212  -1280.478111  -1280.475939  -1280.473673  -1280.478111  -1280.254522
      7.00  -1280.632906  -1280.504415  -1280.490648  -1280.486280  -1280.480736  -1280.478395  -1280.475509  -1280.478395  -1280.254535
      7.50  -1280.637584  -1280.508117  -1280.496111  -1280.491443  -1280.485269  -1280.482199  -1280.478975  -1280.482199  -1280.254528
      8.00  -1280.642771  -1280.512274  -1280.502155  -1280.496667  -1280.490368  -1280.486395  -1280.483005  -1280.486395  -1280.254654
      8.50  -1280.645552  -1280.514025  -1280.505546  -1280.499182  -1280.493038  -1280.488126  -1280.484650  -1280.488126  -1280.254845
      9.00  -1280.642384  -1280.509890  -1280.502469  -1280.495510  -1280.489692  -1280.483836  -1280.480272  -1280.483836  -1280.254895
      9.50  -1280.631992  -1280.498610  -1280.491509  -1280.484387  -1280.479027  -1280.472216  -1280.468546  -1280.472216  -1280.254755
     10.00  -1280.616313  -1280.482027  -1280.474634  -1280.467738  -1280.462954  -1280.455184  -1280.451386  -1280.467738  -1280.254466
     10.50  -1280.598904  -1280.463558  -1280.455526  -1280.449135  -1280.445008  -1280.436272  -1280.432346  -1280.449135  -1280.254057
     11.00  -1280.586232  -1280.449648  -1280.440871  -1280.435147  -1280.431664  -1280.422037  -1280.418014  -1280.440871  -1280.253684
     11.50  -1280.583850  -1280.445793  -1280.436309  -1280.431226  -1280.428428  -1280.418013  -1280.413879  -1280.436309  -1280.253621
     12.00  -1280.592798  -1280.453033  -1280.442982  -1280.438364  -1280.436300  -1280.425271  -1280.420998  -1280.442982  -1280.253927
     12.50  -1280.608530  -1280.466829  -1280.456423  -1280.452152  -1280.450666  -1280.439334  -1280.434946  -1280.456423  -1280.254334
     13.00  -1280.624850  -1280.480999  -1280.470490  -1280.466591  -1280.465185  -1280.454087  -1280.449612  -1280.470490  -1280.254625
