      0.00  -1280.560260  -1280.410206  -1280.401498  -1280.393177  -1280.392061  -1280.388272  -1280.388272  -1280.194091
      0.50  -1280.575662  -1280.428590  -1280.418148  -1280.409833  -1280.408318  -1280.404704  -1280.404704  -1280.194283
      1.00  -1280.590838  -1280.446713  -1280.434668  -1280.426329  -1280.424450  -1280.421227  -1280.421227  -1280.194517
      1.50  -1280.602901  -1280.461628  -1280.448129  -1280.439784  -1280.437602  -1280.434896  -1280.434896  -1280.194764
      2.00  -1280.609449  -1280.470870  -1280.456088  -1280.447794  -1280.445379  -1280.443119  -1280.443119  -1280.194919
      2.50  -1280.609873  -1280.473770  -1280.457895  -1280.449737  -1280.447124  -1280.445145  -1280.445145  -1280.194908
      3.00  -1280.606274  -1280.472378  -1280.455614  -1280.447703  -1280.444838  -1280.442985  -1280.442985  -1280.194781
      3.50  -1280.602668  -1280.470669  -1280.453232  -1280.445686  -1280.442425  -1280.440601  -1280.440601  -1280.194634
      4.00  -1280.603052  -1280.472610  -1280.454714  -1280.447634  -1280.443794  -1280.441959  -1280.441959  -1280.194736
      4.50  -1280.606990  -1280.477756  -1280.459578  -1280.453049  -1280.448476  -1280.446612  -1280.446612  -1280.195386
      5.00  -1280.606673  -1280.478308  -1280.459941  -1280.454045  -1280.448662  -1280.446759  -1280.446759  -1280.195782
      5.50  -1280.597580  -1280.469766  -1280.451236  -1280.446030  -1280.439859  -1280.437912  -1280.437912  -1280.195172
      6.00  -1280.588044  -1280.460464  -1280.441806  -1280.437257  -1280.430434  -1280.428440  -1280.428440  -1280.194286
      6.50  -1280.589564  -1280.461899  -1280.443223  -1280.439175  -1280.431942  -1280.429918  -1280.429918  -1280.194175
      7.00  -1280.602032  -1280.473971  -1280.455464  -1280.451671  -1280.444340  -1280.442500  -1280.442500  -1280.194895
      7.50  -1280.613320  -1280.484592  -1280.466525  -1280.462699  -1280.455570  -1280.454133  -1280.454133  -1280.195470
      8.00  -1280.613268  -1280.483638  -1280.466323  -1280.462201  -1280.455549  -1280.454303  -1280.454303  -1280.195281
      8.50  -1280.602093  -1280.471341  -1280.455028  -1280.450524  -1280.444529  -1280.443034  -1280.443034  -1280.194705
      9.00  -1280.586132  -1280.454053  -1280.438884  -1280.434129  -1280.428717  -1280.426731  -1280.428717  -1280.194213
      9.50  -1280.571252  -1280.437650  -1280.423722  -1280.418935  -1280.413898  -1280.411450  -1280.413898  -1280.193963
     10.00  -1280.560670  -1280.425406  -1280.412783  -1280.408142  -1280.403326  -1280.400556  -1280.403326  -1280.193885
     10.50  -1280.555297  -1280.418289  -1280.406968  -1280.402588  -1280.397924  -1280.394967  -1280.397924  -1280.193915
     11.00  -1280.554589  -1280.415825  -1280.405719  -1280.401670  -1280.397160  -1280.394099  -1280.397160  -1280.194008
     11.50  -1280.557210  -1280.416743  -1280.407680  -1280.404005  -1280.399681  -1280.396566  -1280.399681  -1280.194131
     12.00  -1280.561540  -1280.419471  -1280.411220  -1280.407961  -1280.403831  -1280.400707  -1280.403831  -1280.194255
     12.50  -1280.566190  -1280.422634  -1280.414951  -1280.412159  -1280.408158  -1280.405094  -1280.408158  -1280.194333
     13.00  -1280.570763  -1280.425810  -1280.418496  -1280.416226  -1280.412196  -1280.409288  -1280.412196  -1280.194299
     13.50  -1280.576714  -1280.430397  -1280.423375  -1280.421584  -1280.417370  -1280.414706  -1280.414706  -1280.194153
     14.00  -1280.587071  -1280.439441  -1280.432781  -1280.431165  -1280.426778  -1280.424436  -1280.424436  -1280.194098
     14.50  -1280.603504  -1280.454628  -1280.448470  -1280.446570  -1280.442193  -1280.440211  -1280.440211  -1280.194454
     15.00  -1280.621933  -1280.471845  -1280.466246  -1280.463801  -1280.459670  -1280.458167  -1280.458167  -1280.195005
     15.50  -1280.634641  -1280.483288  -1280.478227  -1280.475222  -1280.471733  -1280.470601  -1280.470601  -1280.195274
     16.00  -1280.640302  -1280.487664  -1280.483036  -1280.479655  -1280.477110  -1280.475433  -1280.483036  -1280.194697
     16.50  -1280.646535  -1280.492539  -1280.488298  -1280.484761  -1280.482964  -1280.480603  -1280.488298  -1280.194544
     17.00  -1280.655284  -1280.499836  -1280.496011  -1280.492488  -1280.491058  -1280.488172  -1280.496011  -1280.195433
     17.50  -1280.655369  -1280.498443  -1280.495040  -1280.491651  -1280.490226  -1280.487099  -1280.495040  -1280.196149
     18.00  -1280.637731  -1280.479368  -1280.476367  -1280.473079  -1280.471532  -1280.468395  -1280.476367  -1280.195761
     18.50  -1280.608583  -1280.448874  -1280.446239  -1280.442886  -1280.441317  -1280.438283  -1280.446239  -1280.194715
     19.00  -1280.584159  -1280.423229  -1280.420917  -1280.417286  -1280.415904  -1280.412989  -1280.420917  -1280.193804
     19.50  -1280.578149  -1280.416150  -1280.414130  -1280.410057  -1280.409008  -1280.406227  -1280.414130  -1280.193840
     20.00  -1280.589499  -1280.426629  -1280.424907  -1280.420349  -1280.419466  -1280.416989  -1280.426629  -1280.194807
     20.50  -1280.603320  -1280.439912  -1280.438457  -1280.433364  -1280.432431  -1280.430339  -1280.439912  -1280.195425
     21.00  -1280.607876  -1280.444548  -1280.442945  -1280.437215  -1280.436527  -1280.434366  -1280.444548  -1280.195278
     21.50  -1280.602304  -1280.439921  -1280.437310  -1280.431105  -1280.430907  -1280.428230  -1280.437310  -1280.194891
     22.00  -1280.590917  -1280.430141  -1280.425926  -1280.419980  -1280.419142  -1280.416417  -1280.425926  -1280.194576
     22.50  -1280.577540  -1280.418798  -1280.412692  -1280.407127  -1280.405527  -1280.402848  -1280.412692  -1280.194429
     23.00  -1280.564190  -1280.407787  -1280.399632  -1280.394435  -1280.392193  -1280.389579  -1280.399632  -1280.194384
     23.50  -1280.551746  -1280.397873  -1280.387615  -1280.382747  -1280.380027  -1280.377488  -1280.387615  -1280.194350
     24.00  -1280.541124  -1280.389857  -1280.377555  -1280.372939  -1280.369941  -1280.367511  -1280.377555  -1280.194273
     24.50  -1280.534013  -1280.385328  -1280.371163  -1280.366655  -1280.363716  -1280.361767  -1280.371163  -1280.194134
     25.00  -1280.533074  -1280.386864  -1280.371145  -1280.366521  -1280.364524  -1280.362665  -1280.371145  -1280.193947
     25.50  -1280.541401  -1280.397482  -1280.380604  -1280.375611  -1280.374777  -1280.372124  -1280.380604  -1280.193916
     26.00  -1280.559414  -1280.417529  -1280.399856  -1280.394333  -1280.394096  -1280.391165  -1280.399856  -1280.194355
     26.50  -1280.580918  -1280.440747  -1280.422537  -1280.416543  -1280.416376  -1280.413635  -1280.422537  -1280.195060
     27.00  -1280.596136  -1280.457303  -1280.438752  -1280.432559  -1280.431944  -1280.429681  -1280.438752  -1280.195393
     27.50  -1280.600505  -1280.462611  -1280.443883  -1280.437699  -1280.436461  -1280.434687  -1280.443883  -1280.195095
     28.00  -1280.598561  -1280.461213  -1280.442447  -1280.436462  -1280.434534  -1280.433187  -1280.442447  -1280.194499
     28.50  -1280.599058  -1280.461889  -1280.443183  -1280.437555  -1280.434981  -1280.433953  -1280.443183  -1280.194267
     29.00  -1280.605528  -1280.468209  -1280.449620  -1280.444476  -1280.441380  -1280.440539  -1280.449620  -1280.194658
     29.50  -1280.613074  -1280.475323  -1280.456869  -1280.452315  -1280.448845  -1280.448079  -1280.456869  -1280.194953
     30.00  -1280.617627  -1280.479234  -1280.460910  -1280.457010  -1280.453299  -1280.452552  -1280.460910  -1280.194623
     30.50  -1280.622738  -1280.483552  -1280.465359  -1280.462137  -1280.458278  -1280.457537  -1280.465359  -1280.194307
     31.00  -1280.631561  -1280.491484  -1280.473455  -1280.470889  -1280.466938  -1280.466197  -1280.473455  -1280.194638
     31.50  -1280.638829  -1280.497811  -1280.480039  -1280.478053  -1280.474033  -1280.473250  -1280.480039  -1280.195171
     32.00  -1280.636307  -1280.494342  -1280.476995  -1280.475451  -1280.471381  -1280.470412  -1280.476995  -1280.195343
     32.50  -1280.620933  -1280.478052  -1280.461354  -1280.460081  -1280.455998  -1280.454571  -1280.461354  -1280.195053
     33.00  -1280.596992  -1280.453258  -1280.437432  -1280.436296  -1280.432238  -1280.430023  -1280.437432  -1280.194401
     33.50  -1280.574204  -1280.429699  -1280.414925  -1280.413877  -1280.409878  -1280.406537  -1280.414925  -1280.193792
     34.00  -1280.561355  -1280.416181  -1280.402578  -1280.401656  -1280.397704  -1280.392978  -1280.402578  -1280.193754
     34.50  -1280.559249  -1280.413536  -1280.401164  -1280.400462  -1280.396395  -1280.390540  -1280.401164  -1280.194136
     35.00  -1280.562498  -1280.416403  -1280.405292  -1280.404850  -1280.400367  -1280.394135  -1280.405292  -1280.194419
     35.50  -1280.566235  -1280.419947  -1280.410220  -1280.409690  -1280.404626  -1280.398507  -1280.410220  -1280.194558
     36.00  -1280.568005  -1280.421731  -1280.413442  -1280.412408  -1280.406706  -1280.401083  -1280.413442  -1280.194627
     36.50  -1280.567325  -1280.421275  -1280.414235  -1280.412615  -1280.406165  -1280.401271  -1280.414235  -1280.194517
     37.00  -1280.566387  -1280.420752  -1280.414666  -1280.412502  -1280.405266  -1280.401180  -1280.414666  -1280.194309
     37.50  -1280.568463  -1280.423402  -1280.417940  -1280.415319  -1280.407352  -1280.404041  -1280.417940  -1280.194379
     38.00  -1280.572944  -1280.428572  -1280.423410  -1280.420428  -1280.411855  -1280.409226  -1280.423410  -1280.194756
     38.50  -1280.574990  -1280.431376  -1280.426237  -1280.422957  -1280.413932  -1280.411898  -1280.426237  -1280.195016
     39.00  -1280.571254  -1280.428424  -1280.423103  -1280.419530  -1280.410200  -1280.408732  -1280.423103  -1280.194900
     39.50  -1280.563884  -1280.421834  -1280.416220  -1280.412275  -1280.402763  -1280.401913  -1280.416220  -1280.194415
     40.00  -1280.560328  -1280.419040  -1280.413110  -1280.408621  -1280.399052  -1280.398921  -1280.413110  -1280.193862
     40.50  -1280.568313  -1280.427769  -1280.421564  -1280.416282  -1280.407567  -1280.406779  -1280.421564  -1280.193857
     41.00  -1280.587563  -1280.447759  -1280.441323  -1280.434994  -1280.427571  -1280.425848  -1280.441323  -1280.194441
     41.50  -1280.609355  -1280.470298  -1280.463662  -1280.456064  -1280.450248  -1280.447673  -1280.463662  -1280.194997
     42.00  -1280.624857  -1280.486555  -1280.479742  -1280.470718  -1280.466758  -1280.463398  -1280.479742  -1280.195223
     42.50  -1280.630052  -1280.492498  -1280.485552  -1280.475024  -1280.473040  -1280.468890  -1280.485552  -1280.195181
     43.00  -1280.625418  -1280.488587  -1280.481591  -1280.469988  -1280.469084  -1280.464561  -1280.481591  -1280.194920
     43.50  -1280.614958  -1280.478805  -1280.471892  -1280.460601  -1280.457939  -1280.454382  -1280.471892  -1280.194540
     44.00  -1280.604221  -1280.468691  -1280.462041  -1280.451127  -1280.446461  -1280.443873  -1280.462041  -1280.194387
     44.50  -1280.595594  -1280.460637  -1280.454459  -1280.443727  -1280.437269  -1280.435367  -1280.454459  -1280.194674
     45.00  -1280.585957  -1280.451559  -1280.446026  -1280.435196  -1280.427327  -1280.425680  -1280.446026  -1280.194993
     45.50  -1280.572256  -1280.438499  -1280.433613  -1280.422425  -1280.413556  -1280.411781  -1280.433613  -1280.194786
     46.00  -1280.558848  -1280.425996  -1280.421367  -1280.409766  -1280.400192  -1280.398132  -1280.421367  -1280.194123
