      0.00  -1280.593624  -1280.443912  -1280.433815  -1280.433520  -1280.429619  -1280.419857  -1280.415925  -1280.415925  -1280.239481
      0.50  -1280.581241  -1280.431609  -1280.421699  -1280.421038  -1280.417060  -1280.407887  -1280.403862  -1280.403862  -1280.239274
      1.00  -1280.574492  -1280.425077  -1280.415416  -1280.413999  -1280.410052  -1280.401284  -1280.397640  -1280.397640  -1280.239139
      1.50  -1280.575700  -1280.426560  -1280.417025  -1280.415027  -1280.410881  -1280.402449  -1280.399469  -1280.399469  -1280.239107
      2.00  -1280.585530  -1280.436653  -1280.427218  -1280.424798  -1280.420199  -1280.412171  -1280.409919  -1280.409919  -1280.239248
      2.50  -1280.602030  -1280.453350  -1280.444066  -1280.441365  -1280.436060  -1280.428626  -1280.426977  -1280.426977  -1280.239561
      3.00  -1280.620805  -1280.472220  -1280.463187  -1280.460324  -1280.454085  -1280.447481  -1280.446200  -1280.446200  -1280.239915
      3.50  -1280.636940  -1280.488325  -1280.479672  -1280.476738  -1280.469378  -1280.463811  -1280.462647  -1280.462647  -1280.240160
      4.00  -1280.647142  -1280.498370  -1280.490229  -1280.487273  -1280.478674  -1280.474271  -1280.473024  -1280.473024  -1280.240270
      4.50  -1280.650255  -1280.501203  -1280.493694  -1280.490716  -1280.480846  -1280.477655  -1280.476176  -1280.476176  -1280.240318
      5.00  -1280.646384  -1280.496946  -1280.490161  -1280.487106  -1280.476041  -1280.474029  -1280.472208  -1280.472208  -1280.240332
      5.50  -1280.636588  -1280.486693  -1280.480677  -1280.477443  -1280.465394  -1280.464414  -1280.462202  -1280.462202  -1280.240200
      6.00  -1280.624299  -1280.473932  -1280.468663  -1280.465104  -1280.452530  -1280.452101  -1280.449659  -1280.449659  -1280.239844
      6.50  -1280.615787  -1280.465001  -1280.460378  -1280.456312  -1280.443942  -1280.443219  -1280.440959  -1280.440959  -1280.239566
      7.00  -1280.615660  -1280.464570  -1280.460419  -1280.455642  -1280.443805  -1280.442896  -1280.440809  -1280.440809  -1280.239733
      7.50  -1280.622100  -1280.470858  -1280.466952  -1280.461261  -1280.450223  -1280.449473  -1280.447405  -1280.447405  -1280.240085
      8.00  -1280.630181  -1280.478941  -1280.475029  -1280.468269  -1280.458297  -1280.458043  -1280.455759  -1280.455759  -1280.240155
      8.50  -1280.637974  -1280.486874  -1280.482691  -1280.474786  -1280.466613  -1280.466122  -1280.463892  -1280.463892  -1280.240034
      9.00  -1280.645643  -1280.494802  -1280.490069  -1280.481051  -1280.475217  -1280.473882  -1280.471944  -1280.471944  -1280.240097
      9.50  -1280.650895  -1280.500428  -1280.494859  -1280.484901  -1280.481436  -1280.479286  -1280.477609  -1280.477609  -1280.240292
     10.00  -1280.649673  -1280.499689  -1280.493023  -1280.482597  -1280.480960  -1280.478265  -1280.476816  -1280.476816  -1280.240322
     10.50  -1280.640306  -1280.490898  -1280.482933  -1280.473368  -1280.471341  -1280.469110  -1280.467874  -1280.467874  -1280.240124
     11.00  -1280.624769  -1280.476008  -1280.466617  -1280.458613  -1280.455279  -1280.453713  -1280.452732  -1280.453713  -1280.239814
     11.50  -1280.607107  -1280.459081  -1280.448171  -1280.441735  -1280.437522  -1280.436135  -1280.435391  -1280.436135  -1280.239485
     12.00  -1280.591890  -1280.444675  -1280.432214  -1280.427180  -1280.422544  -1280.421062  -1280.420409  -1280.421062  -1280.239248
     12.50  -1280.582658  -1280.436250  -1280.422318  -1280.418437  -1280.413629  -1280.411994  -1280.411390  -1280.411994  -1280.239179
     13.00  -1280.580571  -1280.434886  -1280.419683  -1280.416616  -1280.411766  -1280.410019  -1280.409498  -1280.410019  -1280.239312
     13.50  -1280.583847  -1280.438746  -1280.422579  -1280.419889  -1280.415083  -1280.413346  -1280.412886  -1280.413346  -1280.239547
     14.00  -1280.589335  -1280.444648  -1280.427861  -1280.425102  -1280.420404  -1280.418830  -1280.418336  -1280.418830  -1280.239679
     14.50  -1280.595431  -1280.450971  -1280.433856  -1280.430718  -1280.426141  -1280.424836  -1280.424222  -1280.424222  -1280.239614
     15.00  -1280.603389  -1280.458937  -1280.441730  -1280.438073  -1280.433575  -1280.432550  -1280.431817  -1280.431817  -1280.239482
     15.50  -1280.615360  -1280.470682  -1280.453568  -1280.449362  -1280.444924  -1280.444152  -1280.443229  -1280.443229  -1280.239516
     16.00  -1280.631058  -1280.485928  -1280.469044  -1280.464330  -1280.459947  -1280.459470  -1280.458128  -1280.458128  -1280.239822
     16.50  -1280.646152  -1280.500340  -1280.483805  -1280.478673  -1280.474320  -1280.474205  -1280.472271  -1280.472271  -1280.240362
