      0.00  -1280.689066  -1280.518698  -1280.515648  -1280.510780  -1280.518698  -1280.310764
      0.50  -1280.653498  -1280.482164  -1280.479638  -1280.475227  -1280.482164  -1280.309759
      1.00  -1280.627810  -1280.455955  -1280.453652  -1280.449711  -1280.455955  -1280.309131
      1.50  -1280.621283  -1280.449277  -1280.446996  -1280.443510  -1280.449277  -1280.309246
      2.00  -1280.632103  -1280.460300  -1280.457863  -1280.454824  -1280.460300  -1280.309867
      2.50  -1280.650640  -1280.479419  -1280.476598  -1280.474042  -1280.479419  -1280.310470
      3.00  -1280.667080  -1280.496850  -1280.493366  -1280.491358  -1280.493366  -1280.310759
      3.50  -1280.676175  -1280.507251  -1280.502916  -1280.501465  -1280.502916  -1280.310754
      4.00  -1280.677555  -1280.510175  -1280.504898  -1280.503937  -1280.504898  -1280.310602
      4.50  -1280.673253  -1280.507626  -1280.501367  -1280.500754  -1280.501367  -1280.310412
      5.00  -1280.666195  -1280.502505  -1280.495291  -1280.494770  -1280.495291  -1280.310254
      5.50  -1280.659144  -1280.497542  -1280.489399  -1280.488755  -1280.489399  -1280.310176
      6.00  -1280.653848  -1280.494451  -1280.485341  -1280.484522  -1280.485341  -1280.310217
      6.50  -1280.650300  -1280.493192  -1280.483047  -1280.482069  -1280.483047  -1280.310371
      7.00  -1280.647012  -1280.492242  -1280.480994  -1280.479871  -1280.480994  -1280.310491
      7.50  -1280.643197  -1280.490767  -1280.478360  -1280.477088  -1280.478360  -1280.310368
      8.00  -1280.641464  -1280.491324  -1280.477726  -1280.476281  -1280.477726  -1280.310022
      8.50  -1280.647058  -1280.499096  -1280.484319  -1280.482655  -1280.484319  -1280.309865
      9.00  -1280.661950  -1280.516003  -1280.500129  -1280.498169  -1280.500129  -1280.310279
      9.50  -1280.679708  -1280.535579  -1280.518786  -1280.516411  -1280.518786  -1280.311051
     10.00  -1280.688657  -1280.546126  -1280.528703  -1280.525772  -1280.528703  -1280.311547
     10.50  -1280.680980  -1280.539807  -1280.522158  -1280.518543  -1280.522158  -1280.311402
     11.00  -1280.658411  -1280.518334  -1280.500938  -1280.496504  -1280.500938  -1280.310730
     11.50  -1280.630790  -1280.491536  -1280.474852  -1280.469376  -1280.474852  -1280.309947
     12.00  -1280.609759  -1280.471050  -1280.455456  -1280.448677  -1280.455456  -1280.309519
     12.50  -1280.601754  -1280.463319  -1280.449096  -1280.440807  -1280.449096  -1280.309614
     13.00  -1280.605379  -1280.466957  -1280.454310  -1280.444380  -1280.454310  -1280.309988
     13.50  -1280.614687  -1280.476037  -1280.465110  -1280.453484  -1280.465110  -1280.310305
     14.00  -1280.624041  -1280.484941  -1280.475828  -1280.462522  -1280.475828  -1280.310442
     14.50  -1280.630371  -1280.490623  -1280.483371  -1280.468463  -1280.483371  -1280.310430
     15.00  -1280.633006  -1280.492442  -1280.487048  -1280.470671  -1280.487048  -1280.310333
     15.50  -1280.632840  -1280.491344  -1280.487718  -1280.470063  -1280.487718  -1280.310204
     16.00  -1280.631566  -1280.489201  -1280.486940  -1280.468360  -1280.486940  -1280.310118
     16.50  -1280.630974  -1280.488318  -1280.486043  -1280.467371  -1280.488318  -1280.310045
     17.00  -1280.631987  -1280.489668  -1280.486007  -1280.468049  -1280.489668  -1280.310125
     17.50  -1280.634122  -1280.492408  -1280.486844  -1280.469913  -1280.492408  -1280.310286
     18.00  -1280.635642  -1280.494710  -1280.487005  -1280.471238  -1280.494710  -1280.310484
     18.50  -1280.634556  -1280.494567  -1280.484563  -1280.470027  -1280.494567  -1280.310543
     19.00  -1280.631238  -1280.492305  -1280.479911  -1280.466626  -1280.492305  -1280.310305
     19.50  -1280.630246  -1280.492390  -1280.477589  -1280.465556  -1280.492390  -1280.309974
     20.00  -1280.636880  -1280.500024  -1280.482884  -1280.472116  -1280.500024  -1280.310056
     20.50  -1280.650107  -1280.514129  -1280.494816  -1280.485418  -1280.514129  -1280.310650
     21.00  -1280.661261  -1280.526061  -1280.504858  -1280.497973  -1280.526061  -1280.311239
     21.50  -1280.661329  -1280.526864  -1280.504206  -1280.500056  -1280.526864  -1280.311299
     22.00  -1280.648669  -1280.514937  -1280.491448  -1280.489110  -1280.514937  -1280.310809
     22.50  -1280.629694  -1280.496692  -1280.473151  -1280.471387  -1280.496692  -1280.310169
     23.00  -1280.613297  -1280.480997  -1280.457836  -1280.456098  -1280.480997  -1280.309797
     23.50  -1280.604785  -1280.473127  -1280.450334  -1280.448895  -1280.473127  -1280.309804
     24.00  -1280.604000  -1280.472901  -1280.450469  -1280.449492  -1280.472901  -1280.310011
     24.50  -1280.607658  -1280.477020  -1280.455661  -1280.453766  -1280.477020  -1280.310207
     25.00  -1280.612418  -1280.482139  -1280.462455  -1280.458386  -1280.482139  -1280.310305
     25.50  -1280.616393  -1280.486373  -1280.468653  -1280.461714  -1280.486373  -1280.310303
     26.00  -1280.619297  -1280.489442  -1280.473865  -1280.463570  -1280.489442  -1280.310230
     26.50  -1280.622014  -1280.492249  -1280.478906  -1280.465126  -1280.492249  -1280.310124
     27.00  -1280.625965  -1280.496252  -1280.485137  -1280.468878  -1280.496252  -1280.310033
     27.50  -1280.632407  -1280.502762  -1280.493756  -1280.476711  -1280.502762  -1280.309999
     28.00  -1280.641757  -1280.512272  -1280.505107  -1280.488035  -1280.512272  -1280.310054
     28.50  -1280.653105  -1280.523987  -1280.518168  -1280.501560  -1280.518168  -1280.310209
     29.00  -1280.664038  -1280.535582  -1280.530396  -1280.514702  -1280.530396  -1280.310481
     29.50  -1280.671317  -1280.543887  -1280.538479  -1280.524155  -1280.538479  -1280.310740
     30.00  -1280.671670  -1280.545545  -1280.539165  -1280.526548  -1280.539165  -1280.310805
     30.50  -1280.664743  -1280.539980  -1280.532239  -1280.521423  -1280.532239  -1280.310585
     31.00  -1280.654230  -1280.530689  -1280.521518  -1280.512354  -1280.521518  -1280.310301
     31.50  -1280.644567  -1280.521985  -1280.511543  -1280.503642  -1280.511543  -1280.310272
     32.00  -1280.636483  -1280.514547  -1280.503160  -1280.495893  -1280.503160  -1280.310463
     32.50  -1280.627384  -1280.505778  -1280.493844  -1280.486466  -1280.493844  -1280.310583
     33.00  -1280.615505  -1280.493920  -1280.481792  -1280.473669  -1280.481792  -1280.310458
     33.50  -1280.602429  -1280.480561  -1280.468481  -1280.459239  -1280.468481  -1280.310197
     34.00  -1280.591622  -1280.469165  -1280.457289  -1280.447290  -1280.457289  -1280.310017
     34.50  -1280.585393  -1280.462043  -1280.450473  -1280.440450  -1280.450473  -1280.309997
     35.00  -1280.583722  -1280.459184  -1280.447991  -1280.438019  -1280.447991  -1280.310054
     35.50  -1280.585327  -1280.459324  -1280.448561  -1280.438736  -1280.448561  -1280.310101
     36.00  -1280.588986  -1280.461259  -1280.450973  -1280.441412  -1280.450973  -1280.310112
     36.50  -1280.594080  -1280.464393  -1280.454623  -1280.445481  -1280.454623  -1280.310086
     37.00  -1280.600661  -1280.468802  -1280.459590  -1280.451060  -1280.459590  -1280.310033
     37.50  -1280.609311  -1280.475089  -1280.466478  -1280.458799  -1280.466478  -1280.309981
     38.00  -1280.620699  -1280.483950  -1280.475986  -1280.469434  -1280.475986  -1280.309968
     38.50  -1280.635024  -1280.495616  -1280.488343  -1280.483216  -1280.488343  -1280.310010
     39.00  -1280.651681  -1280.509531  -1280.502987  -1280.499580  -1280.502987  -1280.310106
     39.50  -1280.669231  -1280.524322  -1280.518545  -1280.517080  -1280.518545  -1280.310237
     40.00  -1280.685391  -1280.537813  -1280.533709  -1280.532497  -1280.532497  -1280.310308
     40.50  -1280.697062  -1280.547171  -1280.545788  -1280.542293  -1280.542293  -1280.310515
     41.00  -1280.700840  -1280.550909  -1280.548315  -1280.544260  -1280.544260  -1280.310667
     41.50  -1280.695171  -1280.546333  -1280.540808  -1280.536958  -1280.536958  -1280.310530
     42.00  -1280.682814  -1280.535228  -1280.526888  -1280.523260  -1280.523260  -1280.310077
     42.50  -1280.670309  -1280.523964  -1280.513130  -1280.510740  -1280.510740  -1280.309577
     43.00  -1280.661941  -1280.516642  -1280.504654  -1280.503011  -1280.504654  -1280.309966
     43.50  -1280.656625  -1280.512155  -1280.500472  -1280.496677  -1280.500472  -1280.310328
     44.00  -1280.650249  -1280.506337  -1280.494907  -1280.489170  -1280.494907  -1280.310357
     44.50  -1280.641985  -1280.498344  -1280.487095  -1280.479792  -1280.487095  -1280.310181
     45.00  -1280.633686  -1280.490024  -1280.478960  -1280.470447  -1280.478960  -1280.310057
     45.50  -1280.626681  -1280.482732  -1280.471887  -1280.462547  -1280.471887  -1280.310041
     46.00  -1280.620876  -1280.476423  -1280.465827  -1280.456079  -1280.465827  -1280.310028
     46.50  -1280.616069  -1280.470962  -1280.460610  -1280.450849  -1280.460610  -1280.309981
     47.00  -1280.612589  -1280.466737  -1280.456585  -1280.447118  -1280.456585  -1280.309935
     47.50  -1280.610882  -1280.464243  -1280.454215  -1280.445255  -1280.454215  -1280.309899
     48.00  -1280.611347  -1280.463917  -1280.453920  -1280.445607  -1280.453920  -1280.309852
     48.50  -1280.614537  -1280.466351  -1280.456297  -1280.448711  -1280.456297  -1280.309799
     49.00  -1280.621076  -1280.472197  -1280.462027  -1280.455204  -1280.462027  -1280.309773
     49.50  -1280.631198  -1280.481715  -1280.471412  -1280.465341  -1280.471412  -1280.309799
     50.00  -1280.644372  -1280.494393  -1280.483995  -1280.478596  -1280.483995  -1280.309884
     50.50  -1280.659214  -1280.508857  -1280.498473  -1280.493560  -1280.498473  -1280.310027
     51.00  -1280.673526  -1280.522912  -1280.512719  -1280.508034  -1280.512719  -1280.310225
     51.50  -1280.684486  -1280.533732  -1280.523927  -1280.519350  -1280.523927  -1280.310437
     52.00  -1280.689372  -1280.538585  -1280.529307  -1280.524998  -1280.529307  -1280.310562
     52.50  -1280.687055  -1280.536327  -1280.527620  -1280.523774  -1280.527620  -1280.310466
     53.00  -1280.679750  -1280.529154  -1280.520987  -1280.517660  -1280.520987  -1280.310132
     53.50  -1280.672847  -1280.522449  -1280.514746  -1280.511861  -1280.514746  -1280.309856
     54.00  -1280.670571  -1280.520479  -1280.513108  -1280.510498  -1280.513108  -1280.309972
     54.50  -1280.671629  -1280.522037  -1280.514776  -1280.512243  -1280.514776  -1280.310282
     55.00  -1280.671727  -1280.522920  -1280.515436  -1280.512834  -1280.512834  -1280.310390
     55.50  -1280.668838  -1280.521085  -1280.512981  -1280.510326  -1280.510326  -1280.310296
     56.00  -1280.663455  -1280.516960  -1280.507834  -1280.505288  -1280.505288  -1280.310210
     56.50  -1280.656183  -1280.511086  -1280.500615  -1280.498330  -1280.498330  -1280.310159
     57.00  -1280.647297  -1280.503657  -1280.491664  -1280.489673  -1280.489673  -1280.310088
     57.50  -1280.637454  -1280.495253  -1280.481775  -1280.479855  -1280.479855  -1280.309996
     58.00  -1280.627712  -1280.486864  -1280.472129  -1280.469854  -1280.469854  -1280.309896
     58.50  -1280.619135  -1280.479502  -1280.463773  -1280.460834  -1280.460834  -1280.309795
     59.00  -1280.612773  -1280.474174  -1280.457687  -1280.454038  -1280.454038  -1280.309693
     59.50  -1280.609676  -1280.471899  -1280.454888  -1280.450715  -1280.450715  -1280.309624
     60.00  -1280.610504  -1280.473321  -1280.456021  -1280.451636  -1280.451636  -1280.309636
     60.50  -1280.615067  -1280.478243  -1280.460889  -1280.456532  -1280.456532  -1280.309717
     61.00  -1280.622323  -1280.485623  -1280.468442  -1280.464219  -1280.464219  -1280.309830
     61.50  -1280.630772  -1280.493965  -1280.477169  -1280.473105  -1280.473105  -1280.309945
     62.00  -1280.638937  -1280.501795  -1280.485586  -1280.481672  -1280.481672  -1280.310044
     62.50  -1280.645702  -1280.508006  -1280.492566  -1280.488785  -1280.488785  -1280.310131
     63.00  -1280.650278  -1280.511821  -1280.497300  -1280.493639  -1280.493639  -1280.310232
     63.50  -1280.651829  -1280.512418  -1280.498919  -1280.495383  -1280.495383  -1280.310343
