      0.00  -1280.483276  -1280.346540  -1280.325981  -1280.324546  -1280.323040  -1280.321581  -1280.321581  -1280.170007
      0.50  -1280.492976  -1280.355897  -1280.335477  -1280.333657  -1280.332527  -1280.331463  -1280.331463  -1280.170159
      1.00  -1280.509036  -1280.371590  -1280.351367  -1280.349150  -1280.348353  -1280.347650  -1280.347650  -1280.170312
      1.50  -1280.528803  -1280.390940  -1280.370969  -1280.368442  -1280.367910  -1280.367373  -1280.367910  -1280.170473
      2.00  -1280.549364  -1280.410989  -1280.391328  -1280.388807  -1280.388056  -1280.387737  -1280.388056  -1280.170625
      2.50  -1280.567797  -1280.428848  -1280.409531  -1280.407155  -1280.406136  -1280.405735  -1280.406136  -1280.170733
      3.00  -1280.582626  -1280.443017  -1280.424061  -1280.421768  -1280.420820  -1280.419860  -1280.420820  -1280.170751
      3.50  -1280.594203  -1280.453862  -1280.435298  -1280.433011  -1280.432252  -1280.430614  -1280.432252  -1280.170727
      4.00  -1280.603631  -1280.462533  -1280.444394  -1280.442175  -1280.441326  -1280.439149  -1280.441326  -1280.170839
      4.50  -1280.609942  -1280.468099  -1280.450396  -1280.448316  -1280.447061  -1280.444538  -1280.447061  -1280.171243
      5.00  -1280.608339  -1280.465766  -1280.448493  -1280.446503  -1280.444788  -1280.442002  -1280.444788  -1280.171707
      5.50  -1280.594299  -1280.451003  -1280.434146  -1280.432159  -1280.430032  -1280.427089  -1280.430032  -1280.171499
      6.00  -1280.573230  -1280.429203  -1280.412761  -1280.410676  -1280.408218  -1280.405666  -1280.408218  -1280.170444
      6.50  -1280.561512  -1280.416717  -1280.400708  -1280.398393  -1280.395740  -1280.393701  -1280.395740  -1280.169720
      7.00  -1280.570477  -1280.424921  -1280.409335  -1280.406678  -1280.403979  -1280.402441  -1280.403979  -1280.170019
      7.50  -1280.596282  -1280.450071  -1280.434808  -1280.431776  -1280.429177  -1280.428006  -1280.429177  -1280.170812
      8.00  -1280.625699  -1280.479064  -1280.463906  -1280.460564  -1280.458191  -1280.457151  -1280.457151  -1280.171663
      8.50  -1280.644014  -1280.497310  -1280.481913  -1280.478443  -1280.476311  -1280.475223  -1280.475223  -1280.171965
      9.00  -1280.644084  -1280.497737  -1280.481628  -1280.478351  -1280.476311  -1280.475275  -1280.475275  -1280.171574
      9.50  -1280.629206  -1280.483602  -1280.466310  -1280.463602  -1280.461628  -1280.460678  -1280.466310  -1280.170927
