      0.00  -1280.494390  -1280.340218  -1280.328289  -1280.325073  -1280.340218  -1280.153564
      0.50  -1280.504040  -1280.348798  -1280.337223  -1280.334547  -1280.348798  -1280.153610
      1.00  -1280.516661  -1280.360704  -1280.349257  -1280.347184  -1280.360704  -1280.153514
      1.50  -1280.532979  -1280.376656  -1280.365412  -1280.363436  -1280.376656  -1280.153485
      2.00  -1280.553240  -1280.396879  -1280.386084  -1280.383427  -1280.396879  -1280.153519
      2.50  -1280.576943  -1280.420837  -1280.410553  -1280.406869  -1280.420837  -1280.153603
      3.00  -1280.602910  -1280.447307  -1280.437451  -1280.432745  -1280.447307  -1280.153795
      3.50  -1280.628595  -1280.473694  -1280.464130  -1280.458558  -1280.473694  -1280.154123
      4.00  -1280.649784  -1280.495740  -1280.486316  -1280.480093  -1280.495740  -1280.154565
      4.50  -1280.660990  -1280.507923  -1280.498491  -1280.491850  -1280.507923  -1280.155137
      5.00  -1280.655436  -1280.503445  -1280.493885  -1280.487048  -1280.503445  -1280.155848
      5.50  -1280.625903  -1280.475083  -1280.465327  -1280.458539  -1280.475083  -1280.156157
      6.00  -1280.573303  -1280.423745  -1280.413786  -1280.407395  -1280.423745  -1280.154947
      6.50  -1280.520235  -1280.372031  -1280.361880  -1280.356370  -1280.372031  -1280.152657
      7.00  -1280.501883  -1280.355122  -1280.344771  -1280.340688  -1280.355122  -1280.151784
      7.50  -1280.531110  -1280.385883  -1280.375322  -1280.373008  -1280.385883  -1280.153285
      8.00  -1280.584501  -1280.440907  -1280.430580  -1280.429096  -1280.440907  -1280.155477
      8.50  -1280.626056  -1280.484202  -1280.475094  -1280.472069  -1280.484202  -1280.156509
      9.00  -1280.635076  -1280.495052  -1280.487058  -1280.482133  -1280.495052  -1280.156234
      9.50  -1280.611421  -1280.473290  -1280.466041  -1280.459386  -1280.473290  -1280.155233
     10.00  -1280.568126  -1280.431908  -1280.425078  -1280.416914  -1280.431908  -1280.153934
     10.50  -1280.523605  -1280.389278  -1280.382622  -1280.373183  -1280.389278  -1280.153018
     11.00  -1280.490980  -1280.358485  -1280.351809  -1280.341462  -1280.358485  -1280.152953
     11.50  -1280.471396  -1280.340659  -1280.333762  -1280.323541  -1280.340659  -1280.153251
     12.00  -1280.459990  -1280.330938  -1280.323598  -1280.315345  -1280.330938  -1280.153398
     12.50  -1280.453349  -1280.325911  -1280.317931  -1280.311817  -1280.325911  -1280.153374
     13.00  -1280.450709  -1280.324762  -1280.316048  -1280.311128  -1280.324762  -1280.153283
     13.50  -1280.452642  -1280.327938  -1280.318468  -1280.313815  -1280.327938  -1280.153228
     14.00  -1280.459516  -1280.335671  -1280.325383  -1280.320546  -1280.335671  -1280.153276
     14.50  -1280.470474  -1280.347028  -1280.335787  -1280.330725  -1280.347028  -1280.153401
     15.00  -1280.483811  -1280.360303  -1280.347883  -1280.342782  -1280.360303  -1280.153492
     15.50  -1280.498509  -1280.374532  -1280.360615  -1280.355766  -1280.374532  -1280.153453
     16.00  -1280.515473  -1280.390680  -1280.374933  -1280.370607  -1280.390680  -1280.153345
     16.50  -1280.536369  -1280.410457  -1280.392742  -1280.388965  -1280.410457  -1280.153451
     17.00  -1280.559765  -1280.432445  -1280.413114  -1280.409573  -1280.432445  -1280.153930
     17.50  -1280.579315  -1280.450296  -1280.430179  -1280.428683  -1280.450296  -1280.154472
     18.00  -1280.588290  -1280.457284  -1280.437708  -1280.437135  -1280.457284  -1280.154595
     18.50  -1280.586472  -1280.453210  -1280.435465  -1280.433860  -1280.453210  -1280.154138
     19.00  -1280.582314  -1280.446561  -1280.430578  -1280.428442  -1280.446561  -1280.153416
     19.50  -1280.588355  -1280.449929  -1280.435566  -1280.433328  -1280.449929  -1280.152942
     20.00  -1280.612002  -1280.470780  -1280.457871  -1280.455830  -1280.470780  -1280.153796
     20.50  -1280.640513  -1280.496431  -1280.484797  -1280.483102  -1280.496431  -1280.155926
